,DR2TKCAL,DR2TCARB,DR2TSUGR,DR2TTFAT,DR2TSFAT,DR2TMFAT,DR2TVB2,DR2TCAFF,DR2TS040,DR2TS140,DR2TS160,DR2TS180,DR2TM181,BPXPULS,BPXSY1,BPXSY3,LBDHCV,LBXBCD,LBDBCDSI,DXASPNST,LBXLYPCT,LBXNEPCT,LBXMC,MCQ160E,MCQ220,PFQ054,PFQ090,BPQ020,DBQ330,BMXHT,BHQ010,BHQ020,BHQ030,BHQ040,PAQ650,DR1TMOIS,AUQ131,RIDAGEYR,DMDBORN2,DMDHRAGE,DMDHRBR2,LBXSBU,LBDSBUSI,LBXSUA,LBDSUASI,LBXSOSSI,SMQ020,INQ020,model,scaling
0,0.024511945074326788,0.0284458055673063,0.028743764920919405,0.023085323549964367,0.022353793801415632,0.021214843842689537,0.02821281860651129,0.025262620149053287,0.02429782931935758,0.026671592233224302,0.02251877148547267,0.024851005697441416,0.022746160352939356,0.008008967392496458,0.03341835046384243,0.0311685762344555,0.0056852895705975705,0.02802456365220764,0.02947440745128514,0.012025248610623629,0.032012765306519156,0.030762518006815943,0.03084383358810612,0.009186960449637871,0.009922943909729117,0.008263023127368999,0.008217529231680024,0.01066632685679997,0.008506525809344167,0.03609712346974045,0.013320641491388759,0.005272587372790689,0.007755177848640637,0.005510297079265644,0.002159104320165447,0.03337040903471626,0.021275485118553067,0.035347919733256565,0.013508432661595076,0.034336504310312675,0.012899215906772761,0.024162037012350552,0.02532792147885288,0.03166000145057419,0.02872645901277583,0.029199282044262774,0.010221384227878794,0.010745912163975344,RandomForestClassifier,MinMaxScaler()
0,0.024511945074326788,0.0284458055673063,0.028743764920919405,0.023085323549964367,0.022353793801415632,0.021214843842689537,0.02821281860651129,0.025262620149053287,0.02429782931935758,0.026671592233224302,0.02251877148547267,0.024851005697441416,0.022746160352939356,0.008008967392496458,0.03341835046384243,0.0311685762344555,0.0056852895705975705,0.02802456365220764,0.02947440745128514,0.012025248610623629,0.032012765306519156,0.030762518006815943,0.03084383358810612,0.009186960449637871,0.009922943909729117,0.008263023127368999,0.008217529231680024,0.01066632685679997,0.008506525809344167,0.03609712346974045,0.013320641491388759,0.005272587372790689,0.007755177848640637,0.005510297079265644,0.002159104320165447,0.03337040903471626,0.021275485118553067,0.035347919733256565,0.013508432661595076,0.034336504310312675,0.012899215906772761,0.024162037012350552,0.02532792147885288,0.03166000145057419,0.02872645901277583,0.029199282044262774,0.010221384227878794,0.010745912163975344,RandomForestClassifier,StandardScaler()
