,model,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,normalizer,foldingStrat
0,LogisticRegression,0.0,0.0,0.0,0.8041570954285697,0.0,0.0,0.0,0.8041208791208792,Normalizer,BalancedKFold
1,SGDClassifier,0.21432811367240984,0.15760621048787368,0.09933377806278394,0.7202981200462377,0.18100193923723334,0.14875,0.10598381115622497,0.7460344003822265,Normalizer,BalancedKFold
2,RidgeClassifier,0.0,0.0,0.0,0.8041570954285697,0.0,0.0,0.0,0.8041208791208792,Normalizer,BalancedKFold
3,RandomForestClassifier,1.0,1.0,1.0,1.0,0.17023809523809522,0.05883722976370035,0.08395171495171494,0.7800645007166745,Normalizer,BalancedKFold
4,KNeighborsClassifier,1.0,1.0,1.0,1.0,0.22910173160173158,0.09563398692810457,0.12462386285212372,0.7745699952221691,Normalizer,BalancedKFold
5,MLPClassifier,0.7054348429348429,0.05022061232666834,0.09358120219865,0.8098708658903246,0.4,0.035241327300150824,0.06406527682843473,0.8063186813186813,Normalizer,BalancedKFold
6,LinearSVC,0.0,0.0,0.0,0.8041570954285697,0.0,0.0,0.0,0.8041208791208792,Normalizer,BalancedKFold
