,model,scaler,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy
0,LogisticRegression,None,KFold,0.4333333333333333,0.02133870214752568,0.03987491250649146,0.6881414212660906,0.5545172882672883,0.022344797936234534,0.042839635974106054,0.6895537176494513
1,LogisticRegression,None,StratifiedKFold,0.3866666666666666,0.033333333333333326,0.06000098284928006,0.6882119555633928,0.5812049982816573,0.034039018952062426,0.06408258381151363,0.6908033904391865
2,LogisticRegression,None,BalancedKFold,0.4033333333333333,0.04008458646616541,0.07052380952380952,0.6995929443690638,0.440302490766887,0.03521475810036674,0.06486019164372339,0.7043703394546468
3,LogisticRegression,MinMaxScaler,KFold,0.3780593993180969,0.6016686786583572,0.4631740371965852,0.5645829659672015,0.3911253149841019,0.620977980918169,0.4798388558663376,0.5803155713145307
4,LogisticRegression,MinMaxScaler,StratifiedKFold,0.3833333333333333,0.01818181818181818,0.034463118580765645,0.6900899312290601,0.6168115218115218,0.01601672240802676,0.031108782275956363,0.6898669741541751
5,LogisticRegression,MinMaxScaler,BalancedKFold,0.3529341288137294,0.5486938500096394,0.42410015537175855,0.5719810040705564,0.38580878474394426,0.5965716796097797,0.4685055422882759,0.6037685030606567
6,LogisticRegression,Normalizer,KFold,0.3653390740891606,0.5789421088039846,0.4467252084194599,0.5533239287603597,0.37944439601766017,0.6109612969923035,0.46790811657330433,0.5667914572701254
7,LogisticRegression,Normalizer,StratifiedKFold,0.3714310351114225,0.5942959001782531,0.4566333154341106,0.5608446482101922,0.38424807868136174,0.6172753623188406,0.4735923186419645,0.5719926402028379
8,LogisticRegression,Normalizer,BalancedKFold,0.36139706395754784,0.5400628976286871,0.42778358849340165,0.583921302578019,0.3862862206888182,0.5903097190030305,0.46688236014299667,0.6054346132442961
9,LogisticRegression,StandardScaler,KFold,0.4333333333333333,0.020398852523465526,0.03817772080929976,0.6853464997354963,0.6166755793226381,0.034329238930280045,0.06485880242469959,0.6922593409065834
10,LogisticRegression,StandardScaler,StratifiedKFold,0.4666666666666666,0.018092691622103387,0.034490372725666844,0.6891553517898078,0.5633578431372548,0.020351170568561873,0.0390540359109736,0.6897624832068121
11,LogisticRegression,StandardScaler,BalancedKFold,0.35,0.02817982456140351,0.04984848484848485,0.698032564450475,0.5482586367880485,0.030614734106536055,0.05758190799746745,0.7090409015025042
12,LogisticRegression,RobustScaler,KFold,0.4333333333333333,0.020398852523465526,0.03817772080929976,0.6853464997354963,0.6371541203894144,0.034003509639825936,0.06439581270859474,0.6926751413223837
13,LogisticRegression,RobustScaler,StratifiedKFold,0.45833333333333337,0.018092691622103387,0.0343402225755167,0.6882207723505555,0.5806746031746032,0.021020066889632105,0.040331772022741984,0.6902826664012929
14,LogisticRegression,RobustScaler,BalancedKFold,0.4,0.019846491228070175,0.03775216669739996,0.7040027137042062,0.5543867243867244,0.021026897630923132,0.040379042693213255,0.7085403450194769
15,SGDClassifier,None,KFold,0.25081854691493244,0.34060662408709946,0.21398769831242187,0.5851084464821018,0.4788675164344081,0.3478654072726317,0.21184503375321215,0.5824018206952651
16,SGDClassifier,None,StratifiedKFold,0.27803089914878093,0.447415329768271,0.25727562087223654,0.5323576088873214,0.2836507585590102,0.45348383500557415,0.25748097372202067,0.5310423566927208
17,SGDClassifier,None,BalancedKFold,0.1801017295280355,0.296978021978022,0.1863094748388866,0.613681592039801,0.14859470130967303,0.3006341803589754,0.17366547408410865,0.5941324429604897
18,SGDClassifier,MinMaxScaler,KFold,0.2442883541516002,0.41604461521450686,0.2603544267794286,0.5431581731616999,0.40348860595827596,0.4334360659585997,0.28995887152484373,0.5603250252573875
19,SGDClassifier,MinMaxScaler,StratifiedKFold,0.2818064930890388,0.1697860962566845,0.11379035302064089,0.6339798977252691,0.3410117288271125,0.17266109253065776,0.10593396698558757,0.635237138202799
20,SGDClassifier,MinMaxScaler,BalancedKFold,0.2943899197149077,0.45778388278388277,0.25636997513076076,0.5159656264133876,0.2883920021724477,0.46147324201028184,0.27730266287635136,0.5439449081803005
21,SGDClassifier,Normalizer,KFold,0.20231356693620844,0.19765756302521006,0.13880556622020035,0.621777464292012,0.29877966546378076,0.20582095407377535,0.14595983779478225,0.6290965102619629
22,SGDClassifier,Normalizer,StratifiedKFold,0.281690178550162,0.28092691622103383,0.21620911328894085,0.6216804796332216,0.2407976690914848,0.27937904124860646,0.217580213295992,0.6256833556521382
23,SGDClassifier,Normalizer,BalancedKFold,0.19407114624505928,0.08452380952380953,0.09112657808309982,0.6949570330167345,0.20843448412413929,0.0902646602394373,0.10689284938548729,0.6935347801892041
24,SGDClassifier,StandardScaler,KFold,0.34236861269571545,0.271580926937838,0.1799947083837891,0.6030946922941279,0.48576138891773607,0.2773766464823634,0.19319082458668926,0.6066192743612099
25,SGDClassifier,StandardScaler,StratifiedKFold,0.35895604395604397,0.30080213903743314,0.19914700055365017,0.5863163463233997,0.4652357121585501,0.3206064659977704,0.22791297373542188,0.5987121436653176
26,SGDClassifier,StandardScaler,BalancedKFold,0.19325585285018462,0.4556390977443609,0.22192831678125796,0.49308005427408413,0.28559749178793764,0.4970742221976344,0.2728635901945014,0.5383199777406789
27,SGDClassifier,RobustScaler,KFold,0.3458440239159459,0.3071734512990255,0.21866823688772175,0.5936695468171398,0.4219280538947906,0.32129310312151743,0.23902944207622462,0.5980932024636499
28,SGDClassifier,RobustScaler,StratifiedKFold,0.4422053077949304,0.32085561497326204,0.2041744451728129,0.596288132604479,0.44667913102850204,0.3100590858416945,0.2037415460563116,0.5941675446358069
29,SGDClassifier,RobustScaler,BalancedKFold,0.32385213066720786,0.37251180836707154,0.23338966588966592,0.5765490728177295,0.37429152236607227,0.3911836956523264,0.25541383732710077,0.5845784641068448
30,RidgeClassifier,None,KFold,0.36666666666666664,0.015358159392789375,0.02910714285714286,0.688123787691765,0.6389285714285714,0.01702524863719536,0.03301353089654409,0.6904900257657802
31,RidgeClassifier,None,StratifiedKFold,0.4416666666666666,0.024242424242424242,0.044974386150856735,0.6910245106683124,0.6087920412920413,0.018690078037904127,0.036112530315666976,0.6901789326347079
32,RidgeClassifier,None,BalancedKFold,0.2583333333333333,0.023417919799498747,0.04185964912280702,0.701062867480778,0.48209956709956714,0.028361197651246884,0.05335109588628262,0.70670673344463
33,RidgeClassifier,MinMaxScaler,KFold,0.13333333333333333,0.012048319327731092,0.021929824561403508,0.6862634456004232,0.602406204906205,0.017980907852504845,0.034721742264505064,0.69028212555788
34,RidgeClassifier,MinMaxScaler,StratifiedKFold,0.425,0.024242424242424242,0.04467408585055645,0.6910245106683124,0.6690079365079364,0.019686733556298776,0.038057388330239736,0.6911151325823541
35,RidgeClassifier,MinMaxScaler,BalancedKFold,0.18333333333333332,0.018154761904761903,0.03277777777777778,0.7025780189959295,0.6115229215229216,0.027214764138698944,0.05172946344147211,0.7097084028937118
36,RidgeClassifier,Normalizer,KFold,0.15,0.005982142857142857,0.011466011466011467,0.6881326044789278,0.26666666666666666,0.0023358448918017844,0.00462158791148815,0.6875771513128434
37,RidgeClassifier,Normalizer,StratifiedKFold,0.1,0.0030303030303030303,0.005882352941176471,0.6872685593369777,0.19833333333333333,0.0020011148272017837,0.003956139636150495,0.6872658418444059
38,RidgeClassifier,Normalizer,BalancedKFold,0.0,0.0,0.0,0.701062867480778,0.16857142857142854,0.005082792378842916,0.00985168554399198,0.7040353366722315
39,RidgeClassifier,StandardScaler,KFold,0.2333333333333333,0.014679898275099513,0.02705802968960864,0.6844031035090812,0.6019022751974697,0.024325937114091582,0.046498484685557166,0.6905941922070954
40,RidgeClassifier,StandardScaler,StratifiedKFold,0.425,0.024242424242424242,0.04467408585055645,0.6900899312290601,0.6429816017316018,0.02402898550724638,0.04611976783432829,0.6910116151531345
41,RidgeClassifier,StandardScaler,BalancedKFold,0.3,0.015773809523809523,0.029946524064171122,0.707055630936228,0.36381673881673876,0.014135701592645608,0.026963163483186024,0.7068725653867557
42,RidgeClassifier,RobustScaler,KFold,0.3333333333333333,0.017621074745687748,0.032772315403894345,0.6853376829483335,0.593365885322407,0.02600063029369571,0.04947745695036508,0.6903859674931475
