,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
7,RandomForestClassifier,BalancedKFold,0.18333333333333332,0.022320261437908495,0.039748283752860415,0.6824242424242424,1.0,1.0,1.0,1.0,0.2857142857142857,0.02197802197802198,0.040816326530612256,0.6824324324324325,MinMaxScaler
8,KNeighborsClassifier,StratifiedKFold,0.38523809523809527,0.04722222222222222,0.08205023166107378,0.6780005107252298,0.6749937792832152,0.10948619202791218,0.18824696870759977,0.7079728945858527,0.5,0.03296703296703297,0.061855670103092786,0.6925675675675675,MinMaxScaler
9,KNeighborsClassifier,BalancedKFold,0.15833333333333333,0.02912581699346405,0.04739130434782609,0.6787542087542088,0.7329516097937151,0.0733715751598375,0.13304779095763136,0.7078241124734131,0.5,0.03296703296703297,0.061855670103092786,0.6925675675675675,MinMaxScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,MinMaxScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6934006734006735,0.0,0.0,0.0,0.6934302912844602,0.0,0.0,0.0,0.6925675675675675,MinMaxScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,MinMaxScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6934006734006735,0.0,0.0,0.0,0.6934302912844602,0.0,0.0,0.0,0.6925675675675675,MinMaxScaler
0,LogisticRegression,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,Normalizer
1,LogisticRegression,BalancedKFold,0.0,0.0,0.0,0.6934006734006735,0.0,0.0,0.0,0.6934302912844602,0.0,0.0,0.0,0.6925675675675675,Normalizer
2,SGDClassifier,StratifiedKFold,0.1303370786516854,0.11084656084656083,0.06594827586206896,0.6488253319713995,0.280812759449421,0.10892498601099372,0.06386952945301956,0.6513261098465982,0.30847457627118646,1.0,0.47150259067357514,0.3108108108108108,Normalizer
3,SGDClassifier,BalancedKFold,0.4349350649350649,0.2576143790849673,0.1742162090876725,0.5970707070707071,0.38545511159421697,0.24258075136830803,0.16029573374814662,0.6080400916474366,0.5,0.01098901098901099,0.021505376344086023,0.6925675675675675,Normalizer
4,RidgeClassifier,StratifiedKFold,0.05,0.0035714285714285713,0.006666666666666666,0.6904111338100103,0.1,0.0004048582995951417,0.0008064516129032259,0.6903958311002946,0.0,0.0,0.0,0.6891891891891891,Normalizer
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.6934006734006735,0.0,0.0,0.0,0.6934302912844602,0.0,0.0,0.0,0.6925675675675675,Normalizer
6,RandomForestClassifier,StratifiedKFold,0.4833333333333333,0.05449735449735449,0.09695065223986246,0.6903855975485189,1.0,1.0,1.0,1.0,0.6,0.0989010989010989,0.16981132075471697,0.7027027027027027,Normalizer
7,RandomForestClassifier,BalancedKFold,0.16666666666666666,0.02366013071895425,0.04128851540616246,0.6787878787878788,1.0,1.0,1.0,1.0,0.35714285714285715,0.054945054945054944,0.09523809523809525,0.6790540540540541,Normalizer
8,KNeighborsClassifier,StratifiedKFold,0.41500000000000004,0.05449735449735449,0.09482237146046606,0.6824821246169561,0.726387527715801,0.10096771008195912,0.17698165492416082,0.7097301122929579,1.0,0.02197802197802198,0.043010752688172046,0.6993243243243243,Normalizer
9,KNeighborsClassifier,BalancedKFold,0.1952380952380952,0.03500816993464052,0.056283891547049436,0.665959595959596,0.6594336231476157,0.08392120019842789,0.14847386230201085,0.7055932857576928,1.0,0.02197802197802198,0.043010752688172046,0.6993243243243243,Normalizer
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,Normalizer
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6934006734006735,0.0,0.0,0.0,0.6934302912844602,0.0,0.0,0.0,0.6925675675675675,Normalizer
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,Normalizer
