,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_loss,param_penalty,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,split5_train_precision,split6_train_precision,split7_train_precision,split8_train_precision,split9_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy
0,0.014171004295349121,0.009584405039203724,0.003639078140258789,0.0022639798988435835,0.05,hinge,l2,"{'C': 0.05, 'loss': 'hinge', 'penalty': 'l2'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717391304347826,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7802197802197802,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851170568561873,0.054517463106843446,1,0.7926829268292683,0.7804878048780488,0.7807551766138855,0.7734470158343484,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7892813641900122,0.7953714981729598,0.781973203410475,0.7850880841329729,0.006058379785226975
1,0.03428046703338623,0.007758398348525133,0.002620029449462891,0.0004648962603462043,1,hinge,l2,"{'C': 1, 'loss': 'hinge', 'penalty': 'l2'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001176470588235294,0.0035294117647058825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.022857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002285714285714286,0.006857142857142857,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7692307692307693,0.7802197802197802,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.782931199235547,0.05611826381164642,3,0.7914634146341464,0.7804878048780488,0.7807551766138855,0.7734470158343484,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7868453105968332,0.7953714981729598,0.7807551766138855,0.7846007248744838,0.005849816424743107
2,0.03142855167388916,0.0022037963122317206,0.0031168222427368163,0.00033444622770417655,0.05,squared_hinge,l2,"{'C': 0.05, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.005376344086021506,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.0045370946272088415,0.0022741941154917375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.010695187165775402,0.01129943502824859,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.009022965965188624,0.004522586514083689,0.717391304347826,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7802197802197802,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851170568561873,0.054517463106843446,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7746650426309378,0.7868453105968332,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.006056374391209022
3,0.03114473819732666,0.0026379038159789567,0.0025062799453735352,0.00039796776732088597,1,squared_hinge,l2,"{'C': 1, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.1261904761904762,0.19635279923827792,1,0.16,0.26,0.2857142857142857,0.28,0.26666666666666666,0.5555555555555556,0.2222222222222222,0.21951219512195122,0.3333333333333333,0.21212121212121213,0.2795125470735227,0.10265862816403641,0.0,0.1875,0.0,0.0,0.0,0.0,0.15,0.043478260869565216,0.0,0.0,0.03809782608695652,0.0671060098968208,1,0.023529411764705882,0.07222222222222222,0.011111111111111112,0.03763440860215054,0.045454545454545456,0.028409090909090908,0.022727272727272728,0.05202312138728324,0.011904761904761904,0.03910614525139665,0.034412209133454066,0.01798506856508751,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.23076923076923075,0.07692307692307691,0.0,0.0,0.05685618729096988,0.09741574172441965,1,0.041025641025641026,0.11304347826086956,0.0213903743315508,0.06635071090047394,0.07766990291262135,0.05405405405405405,0.041237113402061855,0.08411214953271029,0.022988505747126436,0.0660377358490566,0.05879096660161659,0.02716133347580012,0.6956521739130435,0.8152173913043478,0.8021978021978022,0.8351648351648352,0.7802197802197802,0.7802197802197802,0.7802197802197802,0.7362637362637363,0.6923076923076923,0.8131868131868132,0.7730649784997611,0.047025618250597506,4,0.7719512195121951,0.751219512195122,0.7771010962241169,0.7600487210718636,0.7685749086479903,0.7868453105968332,0.7734470158343484,0.761266747868453,0.7929354445797807,0.758830694275274,0.7702220670805977,0.01237016311794711
