,model,scaler,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy
0,LogisticRegression,None,KFold,0.5044191919191919,0.036246273370825234,0.06579402008814375,0.6659706804231422,0.4511870457809411,0.0366649579600758,0.06745894455958705,0.6677884069387291
1,LogisticRegression,None,StratifiedKFold,0.44235930735930734,0.03434206564287865,0.06322035087376911,0.6680178268251273,0.4308032469053605,0.03172625998628334,0.05901654149466325,0.6670255317332405
2,LogisticRegression,None,BalancedKFold,0.4525,0.03906246958540387,0.0687813838607658,0.68068606913063,0.42504469214991125,0.03765777262222081,0.06900685226186229,0.6814393004935794
3,LogisticRegression,MinMaxScaler,KFold,0.43687950937950937,0.03201767056805497,0.057975956535388104,0.6651609638239518,0.44248041041645686,0.036037124440814236,0.06648020033127378,0.6673394933603316
4,LogisticRegression,MinMaxScaler,StratifiedKFold,0.4599747474747475,0.03803071364046974,0.06966711459628924,0.6676064385529582,0.45189652441535844,0.043704980629854125,0.07951871904573335,0.6676537368924242
5,LogisticRegression,MinMaxScaler,BalancedKFold,0.5035714285714286,0.02805350301039956,0.05085402958838916,0.6831400568606913,0.44341861441366437,0.03394732720826908,0.06279519098497388,0.6831414167082466
6,LogisticRegression,Normalizer,KFold,0.41833333333333333,0.01651743100767459,0.03142218589563485,0.6671885203082147,0.5240160455486543,0.020107644493226766,0.03838090529856385,0.6710642034613101
7,LogisticRegression,Normalizer,StratifiedKFold,0.40285714285714286,0.014649202047576032,0.027736749969157048,0.6684161551521484,0.5356656131225097,0.019197760848208494,0.037017384015366694,0.6713784469934027
8,LogisticRegression,Normalizer,BalancedKFold,0.3623336717614683,0.43781008989822545,0.3923528827112143,0.5754376776896604,0.3855849359587385,0.46021840493616384,0.41891647421116873,0.5999450496454427
9,LogisticRegression,StandardScaler,KFold,0.3971856374401737,0.49553180200615426,0.440231869155492,0.5880387227373646,0.4140722469953076,0.5198585342713562,0.46093284575892896,0.5992647514846325
10,LogisticRegression,StandardScaler,StratifiedKFold,0.44169386169386166,0.05394459500150557,0.09571610497202095,0.6659935353271516,0.4700847138063929,0.059228716009564586,0.10506313438505036,0.6679679804245167
11,LogisticRegression,StandardScaler,BalancedKFold,0.475,0.037636303159237446,0.06692137221922949,0.6794665569355082,0.45786386552515584,0.044090448333248725,0.08008983284711287,0.6832777028618702
12,LogisticRegression,RobustScaler,KFold,0.455300429662281,0.11992001965082714,0.187596452632062,0.6615254015933134,0.4535211886122766,0.11966238078602653,0.18930926320546568,0.6623582118524138
13,LogisticRegression,RobustScaler,StratifiedKFold,0.4491518445322794,0.11883468834688346,0.1870793373201985,0.6623628705759437,0.45317040326825175,0.11846188066507257,0.1877341401642562,0.6624034374690408
14,LogisticRegression,RobustScaler,BalancedKFold,0.4525,0.03906246958540387,0.0687813838607658,0.68068606913063,0.42397952924264304,0.03744856760130031,0.06864842179527264,0.6813711806025713
15,SGDClassifier,None,KFold,0.2773177458340598,0.23096472509653534,0.17265592260892032,0.6216027817683166,0.3860393792562018,0.2174048008016805,0.15773425920401826,0.6134815630101976
16,SGDClassifier,None,StratifiedKFold,0.29964783622191465,0.3292532369768142,0.2005812785270999,0.5694903356405904,0.3292661525656252,0.3249298411462678,0.19120156578364364,0.5637190478376679
17,SGDClassifier,None,BalancedKFold,0.31658111769252517,0.4985800948731983,0.24013347679195512,0.4862038006883136,0.2792003003471345,0.500670806985293,0.24510577250160198,0.5010653413043035
18,SGDClassifier,MinMaxScaler,KFold,0.3409115740182382,0.2340627763025874,0.17467340078392296,0.595686953114797,0.3324420040322937,0.2471322611260612,0.1856071640478309,0.6064910438781108
19,SGDClassifier,MinMaxScaler,StratifiedKFold,0.380910936328893,0.09229147847034026,0.12455348239575814,0.6591011492751729,0.35021658636986347,0.09948747891527185,0.13170623367572123,0.6603411614324963
20,SGDClassifier,MinMaxScaler,BalancedKFold,0.38417690588404796,0.3711149199629774,0.3004425573675408,0.5814117911117761,0.41961905433296887,0.4019781811575469,0.3253327095724576,0.5892660394752218
21,SGDClassifier,Normalizer,KFold,0.12852084972462627,0.30144927536231886,0.15615026531990234,0.5767532976361499,0.38931901613265474,0.3010708602344681,0.15115420951567538,0.5672196233265917
22,SGDClassifier,Normalizer,StratifiedKFold,0.16536388202237276,0.4694971394158386,0.24374865797061132,0.5108854642810501,0.4377495870146261,0.4792908116925244,0.2504428819021983,0.512432433412025
23,SGDClassifier,Normalizer,BalancedKFold,0.09229434469400899,0.2982758620689655,0.14058890192257986,0.5705184797246746,0.09464750894228106,0.29846809906511396,0.1437184653779442,0.5756974289726092
24,SGDClassifier,StandardScaler,KFold,0.4134068279220327,0.24032016792885638,0.298422409324521,0.6373024683296331,0.39199375884147464,0.22722411593493458,0.2817185336451643,0.6280762480538488
25,SGDClassifier,StandardScaler,StratifiedKFold,0.40221072672412417,0.13482384823848237,0.18673578064634017,0.6534559879848505,0.44234956935849523,0.13806465365437728,0.19022275308589054,0.6558076054747561
26,SGDClassifier,StandardScaler,BalancedKFold,0.3493535521496048,0.08628665840395555,0.12183428813050412,0.6592099356576389,0.37672480986818047,0.11411453796258024,0.15713792777235283,0.6663267009569245
27,SGDClassifier,RobustScaler,KFold,0.42183953523463485,0.25255479904783523,0.2904856722582872,0.6308753428235601,0.4153241300683643,0.2602106946340367,0.29883781562390654,0.6329625477124214
28,SGDClassifier,RobustScaler,StratifiedKFold,0.33493568989133393,0.15185185185185185,0.1961236449821285,0.6445948152017762,0.4129065898299218,0.16531075645517063,0.21477551015299462,0.6498365152353545
29,SGDClassifier,RobustScaler,BalancedKFold,0.37591802826926185,0.30301336624961034,0.30121911712609467,0.6096214275026186,0.3352592243654806,0.2627380215809395,0.266128469746146,0.5971551946401842
30,RidgeClassifier,None,KFold,0.49203296703296695,0.03258294572092469,0.058866903610347764,0.6639496539114536,0.41979842250891564,0.03656133272920606,0.06701814253794577,0.6659034692840338
31,RidgeClassifier,None,StratifiedKFold,0.4150901875901877,0.036781090033122556,0.06719241709902858,0.6647822254146531,0.4370682755741443,0.04302489388125822,0.07818089963234717,0.6664871133169505
32,RidgeClassifier,None,BalancedKFold,0.5185714285714286,0.03412199339492768,0.06205503469463425,0.682526559928176,0.450687860931858,0.03377394361657568,0.06271410444121553,0.683277471003834
33,RidgeClassifier,MinMaxScaler,KFold,0.518968253968254,0.024072317728123818,0.044975496867353734,0.6695997126812067,0.536105829462038,0.0250037137727382,0.04763741986343854,0.671602541333314
34,RidgeClassifier,MinMaxScaler,StratifiedKFold,0.4504761904761905,0.022101776573321286,0.04162848645607266,0.6692356667101997,0.5587488717111863,0.026553040834862558,0.050584665890314365,0.6722313304385718
35,RidgeClassifier,MinMaxScaler,BalancedKFold,0.4616666666666666,0.033511724034658325,0.06011511659136907,0.6806898099655843,0.46424629607698886,0.041063884681588315,0.07511214253453104,0.6838222446454705
36,RidgeClassifier,Normalizer,KFold,0.0,0.0,0.0,0.670409429280397,0.0,0.0,0.0,0.6704358573496257
37,RidgeClassifier,Normalizer,StratifiedKFold,0.0,0.0,0.0,0.6704388141569805,0.0,0.0,0.0,0.6704362197989132
38,RidgeClassifier,Normalizer,BalancedKFold,0.0,0.0,0.0,0.6855715995810265,0.0,0.0,0.0,0.6856606470137613
39,RidgeClassifier,StandardScaler,KFold,0.4048015873015872,0.023815456951684726,0.04395480521703309,0.667173827869923,0.542013751565386,0.029612796219013256,0.055896135462487416,0.6719165835046913
40,RidgeClassifier,StandardScaler,StratifiedKFold,0.41183621933621933,0.04045468232460102,0.07345139996648513,0.6643789996082017,0.4546468398348528,0.04860757381971863,0.08769885938435729,0.6672499482502963
41,RidgeClassifier,StandardScaler,BalancedKFold,0.5083333333333333,0.037636303159237446,0.06735147974611122,0.6806935508005387,0.4662715426362108,0.04300003146333127,0.07836746842994295,0.6838223373886849
42,RidgeClassifier,RobustScaler,KFold,0.41830891330891334,0.041213333950137945,0.0720170805103798,0.6623351181925037,0.4611631450400321,0.046219402224888365,0.08376992362071328,0.6678780728651937
43,RidgeClassifier,RobustScaler,StratifiedKFold,0.4150901875901877,0.036781090033122556,0.06719241709902858,0.6647822254146531,0.4370682755741443,0.04302489388125822,0.07818089963234717,0.6664871133169505
44,RidgeClassifier,RobustScaler,BalancedKFold,0.5185714285714286,0.03620532672826101,0.06581974057698718,0.6831400568606913,0.4506596060346061,0.03420105479430789,0.06347195294002841,0.6833456836380567
45,RandomForestClassifier,None,KFold,0.39650416743789224,0.24148880277762325,0.2961952528263,0.6247763484393365,0.9669929373505928,0.8943566707898759,0.9291812135267346,0.95507980730585
46,RandomForestClassifier,None,StratifiedKFold,0.37765231417121015,0.2647094248720265,0.3098537083907039,0.6138990466240042,0.9210267804156436,0.9395414187473354,0.9301724148361838,0.9535092541357477
47,RandomForestClassifier,None,BalancedKFold,0.3440557686964806,0.19941404376330948,0.24935366737066672,0.6274016160407003,0.9796323336118167,0.9105295290976118,0.9437487312631412,0.9658904832477931
48,RandomForestClassifier,MinMaxScaler,KFold,0.3923682752679344,0.23788177663383242,0.29240760762343376,0.6231650777066736,0.966732075543943,0.894625789919566,0.9292002474538087,0.95507980730585
49,RandomForestClassifier,MinMaxScaler,StratifiedKFold,0.37227558760056373,0.2635049683830172,0.3073854167768842,0.6106601802272431,0.9210194584035006,0.9394053643255669,0.9301004265882696,0.9534643708323365
50,RandomForestClassifier,MinMaxScaler,BalancedKFold,0.34778992633505385,0.21133527928629703,0.2596640457455404,0.6261783630106239,0.9789471686952982,0.9111768759747566,0.9437869910114094,0.9658904832477931
51,RandomForestClassifier,Normalizer,KFold,0.4013012995945903,0.23750618979599092,0.29565622746232795,0.628821666449001,0.9769718748224726,0.8797891494989429,0.925768501200954,0.9535091735914616
52,RandomForestClassifier,Normalizer,StratifiedKFold,0.38595012227100056,0.28307738632941887,0.3252076482436207,0.6146957032780462,0.922786723266945,0.9335507609038167,0.9281181944772726,0.952342429199559
53,RandomForestClassifier,Normalizer,BalancedKFold,0.3579460103193116,0.20237477345387003,0.25467636597239174,0.6317110579081251,0.9856643899309023,0.8975171037619235,0.9394576550147871,0.9636436397630966
54,RandomForestClassifier,StandardScaler,KFold,0.3976143589760497,0.24912789670348187,0.302322514110979,0.6243714901397415,0.966995369485246,0.8943601566456879,0.9291806663666957,0.95507980730585
55,RandomForestClassifier,StandardScaler,StratifiedKFold,0.3727237838135352,0.25742246311352,0.30247883019956573,0.6110699360062688,0.9195428308792645,0.9411755546905411,0.9302214754290112,0.953464390968408
56,RandomForestClassifier,StandardScaler,BalancedKFold,0.3432049947179257,0.20973852947526153,0.2570289623811884,0.6237243752805627,0.9796289893534087,0.9105292791196307,0.9437485502836918,0.9658904832477931
57,RandomForestClassifier,RobustScaler,KFold,0.3990009677393266,0.24736564733265104,0.3016398626010302,0.6247796134256236,0.9665885314087074,0.8947608425706722,0.9292117429899776,0.95507980730585
58,RandomForestClassifier,RobustScaler,StratifiedKFold,0.38106058802352105,0.2683980728696176,0.3137292665457493,0.614707130730051,0.9207993770751901,0.9398137129511206,0.9301913280387126,0.9535092541357477
59,RandomForestClassifier,RobustScaler,BalancedKFold,0.3515263307671948,0.20557900974970406,0.25598141607497726,0.6292421068382463,0.9796196000039572,0.9105379390224575,0.9437498485325511,0.9658904832477931
60,KNeighborsClassifier,None,KFold,0.434220530427427,0.11974515086216786,0.18555227595907492,0.6587011884550085,0.6377213587247127,0.18281558068007392,0.2839902657736296,0.6965086669679023
61,KNeighborsClassifier,None,StratifiedKFold,0.44782516245364545,0.12256850346281242,0.19180942463653242,0.6615531539767533,0.634735120858994,0.18164192107360655,0.2822923991848056,0.6957905542493956
62,KNeighborsClassifier,None,BalancedKFold,0.48709721650898113,0.12062710990957108,0.1874335805647866,0.6782470447403861,0.6751601567236305,0.17371227756518054,0.2758871325355573,0.713983497272422
63,KNeighborsClassifier,MinMaxScaler,KFold,0.40134170767306687,0.2068631773255499,0.27194517351561387,0.635261851900222,0.9862250032330973,0.8758368690058825,0.9277397232375781,0.9550349240024388
64,KNeighborsClassifier,MinMaxScaler,StratifiedKFold,0.4162056273255844,0.11887985546522133,0.1840434861815811,0.6534739454094293,0.655238557411062,0.1948492094385438,0.30001205021400257,0.7008167593328678
65,KNeighborsClassifier,MinMaxScaler,BalancedKFold,0.3468568196509373,0.07771886080720546,0.12513966049469427,0.664132874457579,0.6276552498999864,0.1488906054657389,0.24020812826593702,0.7047242466004975
66,KNeighborsClassifier,Normalizer,KFold,0.43463924963924966,0.11967162145040314,0.18564439458676563,0.6587011884550085,0.6385918218797355,0.18158214681114773,0.2826058817753742,0.6964638642087773
67,KNeighborsClassifier,Normalizer,StratifiedKFold,0.4496770143054973,0.12256850346281242,0.19204727716796294,0.6619580122763484,0.6371170203509655,0.18068935476097797,0.2813474963838965,0.6960149707664514
68,KNeighborsClassifier,Normalizer,BalancedKFold,0.47848915790092256,0.11717472895719014,0.18229708219656915,0.6770200508753554,0.6752707797710743,0.17349640542372835,0.27564674507738324,0.713983497272422
69,KNeighborsClassifier,StandardScaler,KFold,0.41338822771431466,0.11647752226023962,0.18116580952987663,0.654254277132036,0.6921954364140743,0.19900989347568693,0.30887086206966297,0.7069197207046336
70,KNeighborsClassifier,StandardScaler,StratifiedKFold,0.4675050258271674,0.1262722071665161,0.1975152406530794,0.663570915502155,0.6939304240781756,0.19893417857606258,0.30892256927505046,0.70705441088701
71,KNeighborsClassifier,StandardScaler,BalancedKFold,0.36032683156271633,0.23333942497038507,0.27961101504934865,0.629238366003292,0.9935539602135288,0.8962279299821164,0.9423697292201663,0.9655500229075737
72,KNeighborsClassifier,RobustScaler,KFold,0.40863316889060597,0.10744678019225773,0.16911696825560035,0.6538510513255844,0.6513202183543065,0.17315480416808435,0.27349852090561916,0.6970017188150647
73,KNeighborsClassifier,RobustScaler,StratifiedKFold,0.3973313732776649,0.10298102981029811,0.1626549161408052,0.652269165469505,0.6612186028603337,0.16966134682755937,0.26983872936131925,0.6977203349353592
74,KNeighborsClassifier,RobustScaler,BalancedKFold,0.38641829312370113,0.1963439513440675,0.2556632137200694,0.6494351339218914,0.9921814507089726,0.8986139657805257,0.9430445938505472,0.9658904832477931
75,MLPClassifier,None,KFold,0.2847887294246475,0.556198031848665,0.35368472710049137,0.509350920726133,0.4058942700846072,0.5734430707730654,0.36192237956934237,0.5113004841517036
76,MLPClassifier,None,StratifiedKFold,0.2,0.0024390243902439024,0.004819277108433735,0.6712452657698837,1.0,0.0028588110993716287,0.005695860114106005,0.6713785275376887
77,MLPClassifier,None,BalancedKFold,0.23500329993907804,0.406298328108673,0.22433015856928895,0.5391777644770313,0.38893201960423385,0.411379392443187,0.23185790573132384,0.5478633818256687
78,MLPClassifier,MinMaxScaler,KFold,0.45569930069930076,0.06292257508598009,0.10836523363021928,0.664772430455792,0.6410873429119776,0.09447369604570645,0.16266669745731296,0.683898230683668
79,MLPClassifier,MinMaxScaler,StratifiedKFold,0.42793650793650795,0.047816922613670584,0.08532650163050035,0.6659935353271516,0.6635216043331089,0.08277836475189532,0.14635516125584708,0.6845260935296359
80,MLPClassifier,MinMaxScaler,BalancedKFold,0.5085714285714286,0.03239874110563766,0.05815782576543418,0.6855903037557983,0.4707650046268972,0.02978992462782225,0.05545343349387659,0.6847755985183344
81,MLPClassifier,Normalizer,KFold,0.1700107621702604,0.3039075219798112,0.14712912830086308,0.5505354577510774,0.17405795062064244,0.30176210570699114,0.15517288520817177,0.568611207093052
82,MLPClassifier,Normalizer,StratifiedKFold,0.13225314027451576,0.4,0.198781391761672,0.5354887684471725,0.1320240399863933,0.39768540658770324,0.1982354016026782,0.5354575277897923
83,MLPClassifier,Normalizer,BalancedKFold,0.1717987282090555,0.4017241379310345,0.18880385561205074,0.5264215172826574,0.23320266982486165,0.40431943256462216,0.20288964225020165,0.5356704314228848
84,MLPClassifier,StandardScaler,KFold,0.43063324084361954,0.13627370979196723,0.20621710570992907,0.6554933394279744,0.727018180186711,0.2322082387234637,0.3514469450589761,0.7180040038564603
85,MLPClassifier,StandardScaler,StratifiedKFold,0.45528382521054933,0.155615778380006,0.2308582466784245,0.6599402507509469,0.7477020754592186,0.2276676120039296,0.3488347840121226,0.7199783859408339
86,MLPClassifier,StandardScaler,BalancedKFold,0.4739069264069264,0.04986704660965745,0.0860386649043547,0.6758155020200509,0.417371433326229,0.05424371846087837,0.09549994856883659,0.6794652148025591
87,MLPClassifier,RobustScaler,KFold,0.6,0.01365984359118661,0.026296947099566648,0.6712191458795874,0.5798303399109852,0.016154280658078668,0.03117109777324839,0.6720065112000857
88,MLPClassifier,RobustScaler,StratifiedKFold,0.48520970575318395,0.08324299909665764,0.13929247245343276,0.6675982760872404,0.5897229516772167,0.0915016033661421,0.15731515802718016,0.6795008751136681
89,MLPClassifier,RobustScaler,BalancedKFold,0.46079365079365076,0.03441961244254673,0.06241484438884043,0.6806823282956755,0.43994601962679436,0.037876770721964784,0.0696513953419601,0.682324302617399
90,LinearSVC,None,KFold,0.18375831485587582,0.20549462252950623,0.11141616852119322,0.59852422619825,0.42700745656595734,0.20434679191671204,0.11099942780649652,0.6032160326623189
91,LinearSVC,None,StratifiedKFold,0.1823820814059264,0.21097560975609758,0.12000583780561425,0.6052549954290192,0.2385703293915146,0.20299949952733137,0.10867574960459933,0.6021539354340895
92,LinearSVC,None,BalancedKFold,0.31296537354563936,0.7030163291370187,0.35428244660320907,0.42882687415831205,0.28820294232515387,0.7046142604558966,0.35043690224764723,0.4255943448897561
93,LinearSVC,MinMaxScaler,KFold,0.42271284271284265,0.0309760039013883,0.05597739084934165,0.6643545122110487,0.45421693794985674,0.04010705842496656,0.07350721134721198,0.6676985195154779
94,LinearSVC,MinMaxScaler,StratifiedKFold,0.43083333333333335,0.033092442035531466,0.06098282057326924,0.6655854120412694,0.44704282267766304,0.039212775028267435,0.07196140037910835,0.6675641112381026
95,LinearSVC,MinMaxScaler,BalancedKFold,0.5116666666666666,0.0357844513073856,0.06446294267832559,0.6812995660631452,0.4680483400904431,0.042148702734302115,0.07699102481138069,0.6840265579468878
96,LinearSVC,Normalizer,KFold,0.0,0.0,0.0,0.670409429280397,0.0,0.0,0.0,0.6704358573496257
97,LinearSVC,Normalizer,StratifiedKFold,0.0,0.0,0.0,0.6704388141569805,0.0,0.0,0.0,0.6704362197989132
98,LinearSVC,Normalizer,BalancedKFold,0.0,0.0,0.0,0.6855715995810265,0.0,0.0,0.0,0.6856606470137613
99,LinearSVC,StandardScaler,KFold,0.3831934731934732,0.04087530057658012,0.07170671385052353,0.6619302598929085,0.47235419311147336,0.05030253388801822,0.09069081802612118,0.6685512418720748
100,LinearSVC,StandardScaler,StratifiedKFold,0.4096536796536797,0.03922011442336645,0.07135515663428674,0.6643773671150581,0.4586608520457075,0.048471148677454626,0.08753868321015008,0.6676537973006388
101,LinearSVC,StandardScaler,BalancedKFold,0.5011904761904762,0.0357844513073856,0.06388267188528884,0.6794665569355081,0.4693452907246011,0.04365365567777544,0.07952518271102689,0.6841627513572969
102,LinearSVC,RobustScaler,KFold,0.39501887001887004,0.03943011018158154,0.06879137288671418,0.6599108658743632,0.4530674063745149,0.04798839810406365,0.08616162933564613,0.6666216826828979
103,LinearSVC,RobustScaler,StratifiedKFold,0.4015675990675991,0.04409816320385426,0.07886383570225688,0.6627644638892517,0.4243302056759287,0.04752025060705481,0.08536709900383997,0.6648712539859354
104,LinearSVC,RobustScaler,BalancedKFold,0.5111111111111111,0.03393259945553374,0.0611853503875754,0.677614843633099,0.44015549828912287,0.04173644011476594,0.0757519231689795,0.681780039063442
