,model,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,normalizer,foldingStrat
0,LogisticRegression,0.0,0.0,0.0,0.799775738751993,0.0,0.0,0.0,0.7993583850455834,StandardScaler,KFold
1,SGDClassifier,0.20207197024789297,0.1580244062388926,0.16119348978000803,0.7111447368732778,0.20488860067807435,0.1607372921586508,0.164814467743824,0.7223052171914502,StandardScaler,KFold
2,RidgeClassifier,0.0,0.0,0.0,0.7998244242437165,0.0,0.0,0.0,0.7993583850455834,StandardScaler,KFold
3,RandomForestClassifier,1.0,1.0,1.0,1.0,0.31023809523809526,0.03193393918078726,0.05699709038046119,0.7910384585918946,StandardScaler,KFold
4,KNeighborsClassifier,0.6774863070080119,0.2064521088611541,0.3163174287081774,0.8213846580288419,0.2221718559218559,0.07585912083760268,0.11090200115608033,0.7651995709798513,StandardScaler,KFold
5,MLPClassifier,0.8007658910002083,0.5113485966364613,0.6239248996106681,0.8766735371253527,0.23568331139488635,0.18128620115187571,0.20163849528190786,0.7200930820501034,StandardScaler,KFold
6,LinearSVC,0.0,0.0,0.0,0.7998244242437165,0.0,0.0,0.0,0.7997950662682908,StandardScaler,KFold
