,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
4,RidgeClassifier,StratifiedKFold,0.5178787878787878,0.12095238095238095,0.1913721755157549,0.6516732673267327,0.5332509144756166,0.1273208722741433,0.20506380895169304,0.6587921525971389,0.5263157894736842,0.0847457627118644,0.145985401459854,0.6497005988023952,StandardScaler
5,RidgeClassifier,BalancedKFold,0.5682683982683983,0.14175868575868575,0.2143603181553846,0.6557707355242566,0.5305516630109021,0.13498772756534572,0.21458458761603785,0.6591753607644306,0.5263157894736842,0.0847457627118644,0.145985401459854,0.6497005988023952,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.5069541277436016,0.15753968253968256,0.2358804902115929,0.6437029702970297,1.0,1.0,1.0,1.0,0.42424242424242425,0.11864406779661017,0.18543046357615894,0.6317365269461078,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.5739898989898989,0.15692963167101098,0.23747653545713482,0.6572769953051644,1.0,1.0,1.0,1.0,0.44,0.09322033898305085,0.15384615384615383,0.6377245508982036,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.4040442890442891,0.11547619047619047,0.17721885932422426,0.6257524752475248,0.643726006156153,0.19944022585669782,0.3042879097325821,0.6762045620658002,0.46153846153846156,0.15254237288135594,0.22929936305732485,0.6377245508982036,StandardScaler
9,KNeighborsClassifier,BalancedKFold,0.4139285714285714,0.11899952665469907,0.18351468226468226,0.6306142410015649,0.65168495504404,0.19661461171849454,0.3014400658483952,0.6772796411856474,0.46153846153846156,0.15254237288135594,0.22929936305732485,0.6377245508982036,StandardScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6447128712871286,0.0,0.0,0.0,0.644710607332085,0.0,0.0,0.0,0.6467065868263473,StandardScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6446009389671361,0.0,0.0,0.0,0.6446621489859594,0.0,0.0,0.0,0.6467065868263473,StandardScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6447128712871286,0.14427244582043344,0.008111370716510902,0.015356955838715308,0.6464844432522623,0.0,0.0,0.0,0.6467065868263473,StandardScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6446009389671361,0.0,0.0,0.0,0.6446621489859594,0.0,0.0,0.0,0.6467065868263473,StandardScaler
0,LogisticRegression,StratifiedKFold,0.4718839983545866,0.14023809523809522,0.2134665893620912,0.6406336633663365,0.5623512486295427,0.158235007788162,0.24664568990034774,0.65723980007432,0.5357142857142857,0.1271186440677966,0.20547945205479448,0.6526946107784432,RobustScaler
