,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6658823529411765,0.0,0.0,0.0,0.6658816688285556,0.0,0.0,0.0,0.6654898499558694,None
11,MLPClassifier,BalancedKFold,0.525,0.014229870476864637,0.027625469278480454,0.6669603524229075,0.626321564198802,0.014947221782242509,0.02892365766255438,0.6676456191874693,0.2222222222222222,0.005277044854881266,0.010309278350515465,0.6610767872903796,None
12,LinearSVC,StratifiedKFold,0.34105062724014334,0.10889613414066139,0.08641407566540218,0.6417655734860317,0.422905021827736,0.1062564808301596,0.0856805734458592,0.6461891277414326,0.33480956598759964,0.9973614775725593,0.5013262599469496,0.33627537511032657,None
13,LinearSVC,BalancedKFold,0.19515418502202644,0.30365853658536585,0.1515370320245447,0.5559471365638766,0.32897817360490905,0.3064716486128396,0.16353324031910083,0.5680861478218306,0.3345132743362832,0.9973614775725593,0.5009940357852883,0.3353927625772286,None
0,LogisticRegression,StratifiedKFold,0.5292540196580192,0.12682813227759665,0.20371948755740613,0.6699991323963215,0.5627320477738484,0.1292211886968572,0.21007741737653401,0.6755307646112568,0.4166666666666667,0.09234828496042216,0.1511879049676026,0.6531332744924978,MinMaxScaler
1,LogisticRegression,BalancedKFold,0.5237707997533344,0.11763629393358739,0.19009927549290886,0.6674008810572688,0.5314950531389018,0.11967098931255353,0.19498063381094663,0.6708761625061185,0.40789473684210525,0.08179419525065963,0.13626373626373628,0.6531332744924978,MinMaxScaler
2,SGDClassifier,StratifiedKFold,0.22989342720097833,0.42822543083372144,0.27982857130573136,0.5652212389380531,0.23814196162590046,0.4358285208277829,0.28710548041241246,0.5664460705501082,0.34695817490494296,0.9630606860158312,0.5101327742837177,0.38128861429832306,MinMaxScaler
3,SGDClassifier,BalancedKFold,0.2222429906542056,0.13248008123358707,0.10442226255293405,0.6348017621145374,0.24528952229789472,0.13838123336969949,0.11396042582265335,0.6401860009789525,0.47058823529411764,0.08443271767810026,0.14317673378076065,0.6619593998234775,MinMaxScaler
4,RidgeClassifier,StratifiedKFold,0.5354897600025035,0.1268203695078404,0.20439124862606423,0.6714697206316156,0.5792397583099631,0.13460624344729372,0.21835148878318078,0.6781474419001687,0.43902439024390244,0.09498680738786279,0.1561822125813449,0.6566637246248896,MinMaxScaler
5,RidgeClassifier,BalancedKFold,0.5101826115061409,0.13041785019125335,0.2048913338740003,0.6656387665198238,0.5567938546148627,0.15045779128266473,0.2366210733133797,0.6764561918746941,0.43373493975903615,0.09498680738786279,0.15584415584415584,0.6557811120917917,MinMaxScaler
6,RandomForestClassifier,StratifiedKFold,0.5088576904369331,0.11983387672721624,0.19277548421348317,0.6670553531146972,0.9984363544721407,0.9999021526418786,0.9991685126510408,0.9994439420361294,0.4935064935064935,0.10026385224274406,0.16666666666666666,0.6646072374227714,MinMaxScaler
7,RandomForestClassifier,BalancedKFold,0.4435485773256671,0.09958766790417403,0.16191760854659365,0.6607929515418502,0.9988296801671297,0.9998520710059171,0.9993403924779829,0.9995594713656386,0.4470588235294118,0.10026385224274406,0.16379310344827586,0.6575463371579876,MinMaxScaler
8,KNeighborsClassifier,StratifiedKFold,0.47829854047805365,0.1392330383480826,0.21453096626899798,0.6611851466250216,0.680641485272938,0.21067053711587005,0.32170465083369415,0.7032023128040523,0.34210526315789475,0.10290237467018469,0.1582150101419878,0.6337157987643425,MinMaxScaler
