,DR2TKCAL,DR2TCARB,DR2TSUGR,DR2TTFAT,DR2TSFAT,DR2TMFAT,DR2TVB2,DR2TCAFF,DR2TS040,DR2TS140,DR2TS160,DR2TS180,DR2TM181,BPXPULS,BPXSY1,BPXSY3,LBDHCV,LBXBCD,LBDBCDSI,DXASPNST,LBXLYPCT,LBXNEPCT,LBXMC,MCQ160E,MCQ220,PFQ054,PFQ090,BPQ020,DBQ330,BMXHT,BHQ010,BHQ020,BHQ030,BHQ040,PAQ650,DR1TMOIS,AUQ131,RIDAGEYR,DMDBORN2,DMDHRAGE,DMDHRBR2,LBXSBU,LBDSBUSI,LBXSUA,LBDSUASI,LBXSOSSI,SMQ020,INQ020,model,scaling
0,0.021501782132770934,0.02647111127162408,0.020065755493071536,0.018790631083111284,0.018753576875581546,0.021363703895676184,0.019237360296956753,0.026768116668473566,0.017771121475819194,0.01762442891251697,0.01967572343971492,0.01979271703877983,0.02455522444946888,0.00854982249444647,0.020744925736495605,0.019121941952264427,0.008142448332517144,0.01977886915779702,0.022597859633994924,0.01266058416061969,0.03311780580445729,0.030564426832644886,0.028048016498417393,0.011143233590363061,0.012932689107092993,0.004370294619807726,0.00533269519324263,0.03381728735054507,0.007218205890843518,0.030562899090953458,0.013644257573894529,0.009762395911336997,0.009820604709554613,0.008781138662441765,0.0021683066182418024,0.028741369316631783,0.03127230955638953,0.046731410483878924,0.011031221030822649,0.03513759841392213,0.010200688691163726,0.049359338132387603,0.05284452561215004,0.023373283564401985,0.026271230039486,0.02531259215272056,0.017028351399282448,0.01744411965122395,RandomForestClassifier,MinMaxScaler()
0,0.02563960866027223,0.027800120753869298,0.01935238812375795,0.014991484904857648,0.017134894419860543,0.022009091750819266,0.026912230933624607,0.03047249101533903,0.019385830067049466,0.016292336339952685,0.01594546029264676,0.018710634927411512,0.018061555825839855,0.0062341126836593565,0.024934025867293163,0.021106183829213566,0.008410647645979362,0.03137641042581387,0.029636033532265217,0.025524903506276744,0.02444926537862982,0.02409870290494795,0.022208996732668646,0.009029062952892542,0.008949014444231507,0.006123601053908869,0.006412354937825251,0.014446232427745368,0.008729230148053591,0.03170151767855387,0.010308090317469378,0.014190678728653426,0.01569841809601025,0.020211405277041655,0.0012214436790649057,0.03894110785436439,0.022464485378158452,0.047741351287535226,0.015456813057951152,0.026565378126318335,0.01221797328472674,0.049689086666838946,0.056232670050230193,0.02105631098679345,0.02058693018089306,0.026693123885576157,0.013672795773121756,0.010973513203992953,RandomForestClassifier,StandardScaler()
