,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
12,LinearSVC,StratifiedKFold,0.06169154228855721,0.2,0.09429657794676806,0.6164179104477612,0.06135986733001658,0.2,0.09390862944162436,0.6157545605306799,0.0,0.0,0.0,0.6929955290611028,None
13,LinearSVC,BalancedKFold,0.19990165224232886,0.7,0.3089786561423877,0.4039666928927354,0.20784789289739786,0.7,0.3205001921342333,0.4199090990180099,0.0,0.0,0.0,0.6929955290611028,None
0,LogisticRegression,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929795467108899,0.0,0.0,0.0,0.6929955290611028,MinMaxScaler
1,LogisticRegression,BalancedKFold,0.2,0.006798245614035086,0.013128205128205126,0.704982953055337,0.6849999999999999,0.005781880270774678,0.011433172727936525,0.7052038987682552,0.0,0.0,0.0,0.6915052160953801,MinMaxScaler
2,SGDClassifier,StratifiedKFold,0.14927116974736024,0.21052353252247488,0.15993995058230942,0.6363184079601989,0.5328110978826155,0.22243696934344417,0.17485811118438538,0.6432283029297954,0.3463203463203463,0.7766990291262136,0.4790419161676647,0.481371087928465,MinMaxScaler
3,SGDClassifier,BalancedKFold,0.14558589738178646,0.16935817805383024,0.14793394304969557,0.660405192761605,0.5064673533237234,0.1826191970593405,0.17698827024681957,0.6779214407927279,0.3463203463203463,0.7766990291262136,0.4790419161676647,0.481371087928465,MinMaxScaler
4,RidgeClassifier,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,MinMaxScaler
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,MinMaxScaler
6,RandomForestClassifier,StratifiedKFold,0.31300402857456994,0.22514542570068746,0.2612447513166902,0.608955223880597,0.8997933975020068,0.7257333592585391,0.8033959097834655,0.8909894969596464,0.41379310344827586,0.23300970873786409,0.2981366459627329,0.6631892697466468,MinMaxScaler
7,RandomForestClassifier,BalancedKFold,0.26100807134216747,0.17808355045769236,0.20955131169818536,0.6110018358248099,0.9227225550922202,0.7928065678139017,0.8522897527613299,0.9187828512580987,0.41379310344827586,0.23300970873786409,0.2981366459627329,0.6631892697466468,MinMaxScaler
8,KNeighborsClassifier,StratifiedKFold,0.4037904858299596,0.09891591750396615,0.15641820480575264,0.6771144278606965,0.5514727700710195,0.14154028128848273,0.22487721025093838,0.7011055831951355,0.36666666666666664,0.05339805825242718,0.09322033898305083,0.6810730253353204,MinMaxScaler
9,KNeighborsClassifier,BalancedKFold,0.3194444444444444,0.06721862714425644,0.10983895971762878,0.6806648308418568,0.5789378708158177,0.13889336463385688,0.22347245937644988,0.7155572854582756,0.36666666666666664,0.05339805825242718,0.09322033898305083,0.6810730253353204,MinMaxScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,MinMaxScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,MinMaxScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,MinMaxScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,MinMaxScaler
0,LogisticRegression,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,Normalizer
1,LogisticRegression,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,Normalizer
2,SGDClassifier,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,Normalizer
3,SGDClassifier,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.045454545454545456,0.0015337423312883436,0.0029673590504451035,0.7041232231331241,0.0,0.0,0.0,0.6929955290611028,Normalizer
4,RidgeClassifier,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,Normalizer
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,Normalizer
6,RandomForestClassifier,StratifiedKFold,0.34288239538239534,0.06641988365943945,0.11017181737426221,0.67363184079602,0.9956518749999157,0.32162939918335604,0.48571742081834585,0.791321171918187,0.4,0.05825242718446602,0.1016949152542373,0.684053651266766,Normalizer
7,RandomForestClassifier,BalancedKFold,0.2536111111111111,0.05383449320520258,0.08755678215200607,0.6692892735378967,0.9978569257270241,0.3909838190284588,0.5611328571758853,0.8196475863802597,0.4782608695652174,0.05339805825242718,0.09606986899563318,0.6915052160953801,Normalizer
8,KNeighborsClassifier,StratifiedKFold,0.41707866479925304,0.09722369116869381,0.1567657660963204,0.6825870646766169,0.5411243775055236,0.12839814634778665,0.20734745726484044,0.6989496959646213,0.475,0.09223300970873786,0.15447154471544716,0.6900149031296572,Normalizer
9,KNeighborsClassifier,BalancedKFold,0.35297619047619044,0.06519841383113693,0.10573194391790615,0.683916863362182,0.5523317651104709,0.10536259703626036,0.176383223237288,0.7101560156015603,0.475,0.09223300970873786,0.15447154471544716,0.6900149031296572,Normalizer
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,Normalizer
