,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,None
12,LinearSVC,StratifiedKFold,0.09085598600334514,0.3,0.13947165021012167,0.5793232691306611,0.16848443459742105,0.30000035176091516,0.1409109043531776,0.5795649714504425,0.0,0.0,0.0,0.6981465136804943,None
13,LinearSVC,BalancedKFold,0.14931503033304444,0.23090430201931517,0.13013460983092578,0.6270968505801562,0.13255479437820258,0.22800000000000004,0.12721039758858643,0.6234114821786494,0.0,0.0,0.0,0.6981465136804943,None
0,LogisticRegression,StratifiedKFold,0.5902777777777778,0.030230344565010468,0.0570847642457426,0.7003262189831685,0.6418431705131212,0.032705791860721437,0.06217367608343621,0.7022535740699972,0.4117647058823529,0.02046783625730994,0.03899721448467966,0.6954986760812003,MinMaxScaler
1,LogisticRegression,BalancedKFold,0.53,0.024621780059243512,0.04646035745698189,0.7100165758939142,0.6722944288826641,0.02624520374348669,0.050431667283712164,0.7111756876689734,0.5,0.008771929824561403,0.017241379310344827,0.6981465136804943,MinMaxScaler
2,SGDClassifier,StratifiedKFold,0.3422060974664648,0.16334475537787932,0.15041978967389052,0.6573694256463647,0.5282333376531485,0.17645957329055922,0.1728520627185403,0.6664024583705326,0.35,0.08187134502923976,0.13270142180094788,0.6769638128861429,MinMaxScaler
3,SGDClassifier,BalancedKFold,0.07619047619047618,0.1204524886877828,0.07998604604804145,0.6744139237508879,0.2923752232953512,0.12065046136758342,0.07829113174095219,0.6674288662297385,0.0,0.0,0.0,0.6981465136804943,MinMaxScaler
4,RidgeClassifier,StratifiedKFold,0.4428571428571429,0.008766419189034837,0.016975047606115568,0.6991480131875759,0.7591208791208792,0.007363880251204195,0.014569667398161467,0.6994079034212187,0.6,0.008771929824561403,0.017291066282420747,0.6990291262135923,MinMaxScaler
5,RidgeClassifier,BalancedKFold,0.5591666666666667,0.04312364439794534,0.07936699879801441,0.7105020127871181,0.6559474325226259,0.04434055626738648,0.08268414031950087,0.7132335473002105,0.6,0.008771929824561403,0.017291066282420747,0.6990291262135923,MinMaxScaler
6,RandomForestClassifier,StratifiedKFold,0.5458291708291708,0.04094802969731583,0.07524551159064324,0.6985571750824223,0.9974064508246041,0.9989172799031956,0.9981603473925864,0.9988879054665091,0.3939393939393939,0.038011695906432746,0.06933333333333333,0.6919682259488085,MinMaxScaler
7,RandomForestClassifier,BalancedKFold,0.6211111111111111,0.059935290439358635,0.10831061224915206,0.7119843713000236,0.9954028484759707,0.9996268604764491,0.9975098805096932,0.9985380526882924,0.4,0.03508771929824561,0.06451612903225806,0.6928508384819064,MinMaxScaler
