,model,mean_train_accuracy,mean_train_f1,mean_train_precision,mean_train_recall,mean_test_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,normalizer,foldingStrat
0,LogisticRegression,,,,,,,,,Normal,RepeatedBalancedKFold
1,SGDClassifier,0.8655947772203278,0.020844355462575657,0.015124160927372877,0.07069519210922835,0.8653891859774213,0.022175997710534263,0.016910869882447346,0.07328780722201773,Normal,RepeatedBalancedKFold
2,RandomForestClassifier,0.5865643889885095,0.2059789123695081,0.12324162546000729,0.6316917330625832,0.5805563222356391,0.19378976521253194,0.11646833716664415,0.6000470514887664,Normal,RepeatedBalancedKFold
3,KNeighborsClassifier,0.9149379994214653,0.0011926605504587156,0.0017105263157894738,0.0009154929577464789,0.9150301880282905,0.0,0.0,0.0,Normal,RepeatedBalancedKFold
4,MLPClassifier,0.9151273597537146,0.0001749271137026239,0.00014778325123152708,0.00021428571428571427,0.9150845264792135,0.00015873015873015876,0.0001388888888888889,0.00018518518518518518,Normal,RepeatedBalancedKFold
5,LinearSVC,,,,,,,,,Normal,RepeatedBalancedKFold
6,OneClassSVM,,,,,,,,,Normal,RepeatedBalancedKFold
