,RIAGENDR,RIDAGEYR,RIDRETH1,BMXBMI,DIQ010,SMQ020,KIQ022,model,scaling
0,0.015502172286182517,0.4293111327661123,0.05808572296886953,0.48532140546262487,0.0,0.011779566516210758,0.0,RandomForestClassifier,FunctionTransformer()
1,0.016189308918158868,0.42234920729247083,0.05970000885339037,0.4872657364100078,0.0,0.014495738525972236,0.0,RandomForestClassifier,MinMaxScaler()
2,0.01667606368112846,0.4328171236784059,0.055264404991808236,0.48192191103888604,0.0,0.013320496609771191,0.0,RandomForestClassifier,StandardScaler()
