,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_drop,param_model,param_replacement,param_scaling,param_selection,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_auc_roc,split1_test_auc_roc,split2_test_auc_roc,split3_test_auc_roc,split4_test_auc_roc,split5_test_auc_roc,split6_test_auc_roc,split7_test_auc_roc,split8_test_auc_roc,split9_test_auc_roc,mean_test_auc_roc,std_test_auc_roc,rank_test_auc_roc,pipeline,param_samplers,param_kus__kw_args
461,0.45916688442230225,0.04818075551475141,0.005052256584167481,0.0011626926169374069,FunctionTransformer(),LinearSVC(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LinearSVC(), 'replacement': SimpleImputer(), 'samplers': SMOTE(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.3371757925072046,0.31761006289308175,0.3404255319148936,0.3303303303303303,0.4222972972972973,0.3584905660377358,0.3281733746130031,0.3263473053892216,0.3268698060941828,0.34838709677419355,0.3436107163851145,0.028559329455936273,820,0.7048192771084337,0.608433734939759,0.6746987951807228,0.6626506024096386,0.7530120481927711,0.6867469879518072,0.6385542168674698,0.6566265060240963,0.7065868263473054,0.6467065868263473,0.6738835581848353,0.038920929407156114,1223,0.4561403508771929,0.41735537190082644,0.4525252525252525,0.44088176352705416,0.5411255411255411,0.4710743801652892,0.4335378323108385,0.436,0.44696969696969696,0.4528301886792453,0.45484403780809374,0.0319224641603281,999,0.47358490566037736,0.4679245283018868,0.48867924528301887,0.47358490566037736,0.6,0.5169811320754717,0.47735849056603774,0.4679245283018868,0.4490566037735849,0.5075471698113208,0.4922641509433962,0.04054145810846838,567,0.5364755726201509,0.5061399443929565,0.5392724745134383,0.525006619886138,0.6416159142062757,0.5631537137561234,0.5212001853568118,0.5192473189461141,0.5185826693719998,0.5451163788126228,0.5415810791862631,0.036728915375098516,867,kusWithSampling,SMOTE(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
462,0.44147703647613523,0.04044467998328741,0.004196286201477051,0.0008912530736045739,FunctionTransformer(),LinearSVC(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LinearSVC(), 'replacement': SimpleImputer(), 'samplers': SMOTEENN(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.3878787878787879,0.39009287925696595,0.39233038348082594,0.39171974522292996,0.3622291021671827,0.38328530259365995,0.3853211009174312,0.40062111801242234,0.4249201277955272,0.37026239067055394,0.3888660937996287,0.016000117702575138,295,0.7710843373493976,0.7590361445783133,0.8012048192771084,0.7409638554216867,0.7048192771084337,0.8012048192771084,0.7590361445783133,0.7771084337349398,0.7964071856287425,0.7604790419161677,0.7671344058870212,0.02834977158532683,767,0.5161290322580645,0.5153374233128835,0.5267326732673268,0.5125,0.4785276073619632,0.5185185185185185,0.5111561866125761,0.5286885245901639,0.5541666666666667,0.4980392156862745,0.5159795848274438,0.018714059721032544,345,0.5471698113207547,0.5528301886792453,0.5490566037735849,0.5584905660377358,0.5188679245283019,0.5339622641509434,0.5452830188679245,0.5660377358490566,0.5962264150943396,0.5169811320754717,0.5484905660377358,0.02190711483316045,282,0.6080696412021713,0.608913676684761,0.6176353766715212,0.608119290348206,0.569442605587184,0.6066463656825103,0.6034191711902556,0.6234443267575798,0.6502697085168506,0.582718859801059,0.6078679022442098,0.0206576871643652,305,kusWithSampling,SMOTEENN(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
463,0.42812964916229246,0.023278427558252983,0.003941726684570312,0.0006835184717080318,FunctionTransformer(),LinearSVC(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LinearSVC(), 'replacement': SimpleImputer(), 'samplers': SMOTEENN(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.3352941176470588,0.3238095238095238,0.33827893175074186,0.3362573099415205,0.3558282208588957,0.36024844720496896,0.3384146341463415,0.3382352941176471,0.3287292817679558,0.3535031847133758,0.3408598945958029,0.01126666460852042,857,0.6867469879518072,0.6144578313253012,0.6867469879518072,0.6927710843373494,0.6987951807228916,0.6987951807228916,0.6686746987951807,0.6927710843373494,0.7125748502994012,0.6646706586826348,0.6817004545126613,0.026105545318338554,1184,0.450592885375494,0.4241164241164241,0.4532803180914513,0.452755905511811,0.4715447154471545,0.4754098360655738,0.44939271255060725,0.45454545454545464,0.4499054820415879,0.4615384615384615,0.454308219528402,0.01329311279001119,1003,0.47547169811320755,0.47735849056603774,0.4811320754716981,0.47547169811320755,0.5094339622641509,0.5169811320754717,0.4867924528301887,0.47924528301886793,0.4509433962264151,0.5113207547169811,0.48641509433962266,0.01934859432950078,617,0.5329339335363432,0.514646498080233,0.5370548126572223,0.5345723553554879,0.5609360518999074,0.5664305573944128,0.5362604263206673,0.5373196081027406,0.5215766813480477,0.5527210042724469,0.539445192896751,0.015450206683826108,888,kusWithSampling,SMOTEENN(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
464,0.43051011562347413,0.03849319033655302,0.004924702644348145,0.0022754183505089803,FunctionTransformer(),LinearSVC(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LinearSVC(), 'replacement': SimpleImputer(), 'samplers': SMOTETomek(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.38580246913580246,0.3939393939393939,0.3963963963963964,0.3941368078175896,0.3627760252365931,0.37971014492753624,0.38650306748466257,0.3981762917933131,0.4107744107744108,0.36795252225519287,0.3876167529760891,0.013704525215213387,319,0.7530120481927711,0.7831325301204819,0.7951807228915663,0.7289156626506024,0.6927710843373494,0.7891566265060241,0.7590361445783133,0.7891566265060241,0.7305389221556886,0.7425149700598802,0.7563415337998702,0.03169948926893509,844,0.5102040816326531,0.5241935483870966,0.5290581162324649,0.5116279069767442,0.4761904761904763,0.5127201565557731,0.5121951219512195,0.5292929292929293,0.5258620689655172,0.49206349206349204,0.5123407898248366,0.016166043895662067,372,0.5471698113207547,0.5547169811320755,0.5566037735849056,0.5641509433962264,0.5226415094339623,0.530188679245283,0.5471698113207547,0.560377358490566,0.5849056603773585,0.5169811320754717,0.5484905660377358,0.01953627583076433,282,0.6031543757447373,0.6168409903349662,0.621491460346882,0.6089633258307957,0.5689130146961472,0.600622269296968,0.6047927975638819,0.6226002912749902,0.6242226291219215,0.577869055277874,0.6049470209489163,0.017799183636719014,330,kusWithSampling,SMOTETomek(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
465,0.4447967767715454,0.05295725387156735,0.0046148538589477536,0.0008730946535560471,FunctionTransformer(),LinearSVC(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LinearSVC(), 'replacement': SimpleImputer(), 'samplers': SMOTETomek(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.3372093023255814,0.3186119873817035,0.3413897280966767,0.33035714285714285,0.35331230283911674,0.3575949367088608,0.3302180685358255,0.32432432432432434,0.3277777777777778,0.34627831715210355,0.33670738879991136,0.01211920132773152,915,0.6987951807228916,0.608433734939759,0.6807228915662651,0.6686746987951807,0.6746987951807228,0.6807228915662651,0.6385542168674698,0.6506024096385542,0.7065868263473054,0.6407185628742516,0.6648510208498666,0.028582067246667085,1264,0.4549019607843137,0.41821946169772256,0.454728370221328,0.44223107569721115,0.46376811594202905,0.46887966804979253,0.435318275154004,0.4328657314629259,0.44781783681214427,0.44957983193277307,0.44683103277542446,0.014409716977728257,1105,0.47547169811320755,0.469811320754717,0.48867924528301887,0.4716981132075472,0.5113207547169811,0.5169811320754717,0.4811320754716981,0.4660377358490566,0.4509433962264151,0.5056603773584906,0.4837735849056604,0.02042970216398364,646,0.5362107771746326,0.5075135707665828,0.540910896332583,0.5252714153316562,0.5557559909969548,0.5615152919369787,0.5239474381040645,0.5162352707533431,0.5199600798403194,0.5421223668365749,0.5329443098073691,0.01652080074176237,939,kusWithSampling,SMOTETomek(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
466,0.42639257907867434,0.03216913323403092,0.01620373725891113,0.0025713487376608037,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.36904761904761907,0.3630952380952381,0.3888888888888889,0.3924050632911392,0.36555891238670696,0.3585434173669468,0.375,0.3993993993993994,0.42574257425742573,0.3670520231213873,0.3804733135854751,0.019916533731459036,386,0.7469879518072289,0.7349397590361446,0.8012048192771084,0.7469879518072289,0.7289156626506024,0.7710843373493976,0.7590361445783133,0.8012048192771084,0.7724550898203593,0.7604790419161677,0.762329557751966,0.02356572652692966,802,0.4940239043824702,0.4860557768924302,0.5236220472440946,0.5145228215767634,0.4869215291750503,0.48948374760994257,0.5019920318725098,0.533066132264529,0.548936170212766,0.4951267056530214,0.5073750866883577,0.020621887675720513,455,0.5207547169811321,0.5132075471698113,0.5433962264150943,0.5584905660377358,0.5188679245283019,0.4962264150943396,0.5283018867924528,0.560377358490566,0.6,0.5113207547169811,0.5350943396226414,0.029220318011480655,349,0.5822851846948233,0.5735138355620284,0.6135144975506421,0.6097577121673508,0.5759962928637627,0.5709817291142593,0.5910565338276182,0.6258771349132795,0.6465581234225763,0.5785866283961003,0.596812767251244,0.024465573144374076,391,kusWithSampling,RandomUnderSampler(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
467,0.4445312976837158,0.02938806709334603,0.016203665733337404,0.0039388203860323415,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.3258426966292135,0.3380681818181818,0.35777126099706746,0.34011627906976744,0.36,0.36127167630057805,0.35294117647058826,0.314540059347181,0.3191489361702128,0.3553459119496855,0.34250461787524755,0.016720322984272326,836,0.6987951807228916,0.7168674698795181,0.7349397590361446,0.7048192771084337,0.7048192771084337,0.7530120481927711,0.7228915662650602,0.6385542168674698,0.718562874251497,0.6766467065868264,0.7069908376019046,0.030107016772196866,1100,0.44444444444444453,0.45945945945945943,0.4812623274161736,0.4588235294117647,0.47657841140529533,0.48828124999999994,0.474308300395257,0.42147117296222664,0.4419889502762431,0.465979381443299,0.4612597227214163,0.019503565939479807,923,0.4528301886792453,0.4716981132075472,0.5037735849056604,0.47924528301886793,0.5150943396226415,0.5056603773584906,0.4981132075471698,0.4509433962264151,0.42830188679245285,0.5113207547169811,0.4816981132075472,0.02839042754053725,695,0.5197272606911161,0.538378789884814,0.5666457036938966,0.54059645174103,0.5666953528399312,0.5729345955249571,0.5592479809347279,0.5019694161260426,0.5066643572359413,0.5559542072879035,0.542881411596036,0.02453747657699378,859,kusWithSampling,RandomUnderSampler(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
468,2.4293025970458983,0.07564437608708378,0.014117217063903809,0.0024325489363134774,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': ClusterCentroids(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.36585365853658536,0.3614457831325301,0.391812865497076,0.3890675241157556,0.37272727272727274,0.35511363636363635,0.37575757575757573,0.4036144578313253,0.41496598639455784,0.37572254335260113,0.3806081303708916,0.018031152982508257,385,0.7228915662650602,0.7228915662650602,0.8072289156626506,0.7289156626506024,0.7409638554216867,0.7530120481927711,0.7469879518072289,0.8072289156626506,0.7305389221556886,0.7784431137724551,0.7539102517855854,0.030982610567174242,866,0.48582995951416996,0.48192771084337355,0.5275590551181103,0.5073375262054507,0.49596774193548393,0.4826254826254827,0.5,0.5381526104417671,0.5292841648590022,0.50682261208577,0.505550686362861,0.01926266412348144,474,0.5207547169811321,0.5132075471698113,0.5471698113207547,0.5566037735849056,0.5283018867924528,0.49433962264150944,0.5320754716981132,0.5660377358490566,0.590566037735849,0.5226415094339623,0.5371698113207547,0.026750565183357323,332,0.5757314974182445,0.5702369919237389,0.6179001721170396,0.6034688203362902,0.5861412683701841,0.5646928372831987,0.5905269429365815,0.6316364358533033,0.6283548605268802,0.5917008957292027,0.5960390722494664,0.022477750264484165,398,kusWithSampling,ClusterCentroids(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
469,2.2757169008255005,0.0880788427184706,0.012852144241333009,0.002108283463940068,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': ClusterCentroids(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.32590529247910865,0.34277620396600567,0.36046511627906974,0.336231884057971,0.3611111111111111,0.36046511627906974,0.3795180722891566,0.31547619047619047,0.3191489361702128,0.35331230283911674,0.3454410225947013,0.01995725441851935,784,0.7048192771084337,0.7289156626506024,0.7469879518072289,0.6987951807228916,0.7048192771084337,0.7469879518072289,0.7590361445783133,0.6385542168674698,0.718562874251497,0.6706586826347305,0.7118137219536831,0.035171660186071804,1070,0.44571428571428573,0.4662813102119461,0.48627450980392156,0.4540117416829746,0.4775510204081633,0.48627450980392156,0.5060240963855422,0.4223107569721115,0.4419889502762431,0.4628099173553719,0.46492410986144816,0.023657250966847704,881,0.4509433962264151,0.47735849056603774,0.5056603773584906,0.47358490566037736,0.5169811320754717,0.5056603773584906,0.5358490566037736,0.4528301886792453,0.42830188679245285,0.5094339622641509,0.48566037735849055,0.03263878274138673,630,0.5199920561366345,0.5457765126439825,0.5712961737058123,0.5348371508010062,0.5680689792135575,0.5712961737058123,0.5965510393221236,0.503343042499669,0.5066643572359413,0.5529601953118556,0.5470785680576393,0.029201083137956704,823,kusWithSampling,ClusterCentroids(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
470,0.38045411109924315,0.08192666511849428,0.016579866409301758,0.003007048691459793,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomOverSampler(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.3687315634218289,0.3541666666666667,0.38596491228070173,0.3824451410658307,0.3685800604229607,0.3587570621468927,0.3783783783783784,0.40298507462686567,0.41694915254237286,0.3657142857142857,0.37826722972667837,0.018675692721523574,402,0.7530120481927711,0.7168674698795181,0.7951807228915663,0.7349397590361446,0.7349397590361446,0.7650602409638554,0.7590361445783133,0.8132530120481928,0.7365269461077845,0.7664670658682635,0.7575283168602553,0.027923278129886712,832,0.49504950495049505,0.47410358565737054,0.5196850393700787,0.5030927835051546,0.49094567404426553,0.4884615384615384,0.5050100200400802,0.5389221556886228,0.5324675324675324,0.49516441005802714,0.5042902244243166,0.01934118020648539,489,0.5188679245283019,0.5018867924528302,0.539622641509434,0.5452830188679245,0.5226415094339623,0.4981132075471698,0.5339622641509434,0.5641509433962264,0.5924528301886792,0.5075471698113208,0.5324528301886792,0.027995829420364386,372,0.5825499801403415,0.5603568118628359,0.6091288229842448,0.5968654839136767,0.5803819674301602,0.5707169336687409,0.5951774129484972,0.6319012312988217,0.631348872502928,0.5774484089671896,0.5935875925717435,0.023092625692919838,425,kusWithSampling,RandomOverSampler(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
471,0.4762446403503418,0.06612636026490148,0.015240287780761719,0.002991749052669309,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomOverSampler(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.32590529247910865,0.33903133903133903,0.3558823529411765,0.33430232558139533,0.3630769230769231,0.36046511627906974,0.3548387096774194,0.314540059347181,0.32171581769436997,0.4012738853503185,0.3471031821458302,0.02426586355642668,756,0.7048192771084337,0.7168674698795181,0.7289156626506024,0.6927710843373494,0.7108433734939759,0.7469879518072289,0.7289156626506024,0.6385542168674698,0.718562874251497,0.7544910179640718,0.714172859101075,0.030721991965814384,1066,0.44571428571428573,0.46034816247582205,0.47826086956521735,0.45098039215686275,0.4806517311608961,0.48627450980392156,0.4773175542406312,0.42147117296222664,0.44444444444444436,0.5239085239085239,0.46693716464328316,0.027139012140781443,864,0.4509433962264151,0.47358490566037736,0.5018867924528302,0.4716981132075472,0.5188679245283019,0.5056603773584906,0.5,0.4509433962264151,0.4339622641509434,0.5679245283018868,0.48754716981132074,0.0375864968974365,609,0.5199920561366345,0.5397524162584404,0.5636336555011253,0.5318251026082351,0.5710810274063286,0.5712961737058123,0.5622600291274991,0.5019694161260426,0.5107965886408999,0.6182923409379588,0.5490898806448976,0.03327062259417234,801,kusWithSampling,RandomOverSampler(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
472,0.43504064083099364,0.03814013991109584,0.018849492073059082,0.004116839342528073,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTE(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.3712574850299401,0.36227544910179643,0.3848396501457726,0.38509316770186336,0.3712574850299401,0.3656509695290859,0.38235294117647056,0.40181268882175225,0.40939597315436244,0.3631123919308357,0.37970482016218193,0.015336404549998468,393,0.7469879518072289,0.7289156626506024,0.7951807228915663,0.7469879518072289,0.7469879518072289,0.7951807228915663,0.7831325301204819,0.8012048192771084,0.7305389221556886,0.7544910179640718,0.7629608253372773,0.026444532430706342,798,0.4959999999999999,0.48400000000000004,0.518664047151277,0.5081967213114754,0.4959999999999999,0.5009487666034156,0.5138339920948617,0.5352112676056336,0.524731182795699,0.490272373540856,0.5067858351103218,0.015431877058949236,462,0.5245283018867924,0.5132075471698113,0.5377358490566038,0.5471698113207547,0.5245283018867924,0.5037735849056604,0.5358490566037736,0.5641509433962264,0.5830188679245283,0.5056603773584906,0.5339622641509434,0.024147995103058345,354,0.585032437442076,0.5718754137428835,0.6077551966106183,0.6015159539255925,0.585032437442076,0.5830299218853436,0.6031047265987025,0.6286243876605322,0.6228452186536019,0.5728377954834133,0.5961653489444839,0.01879125256741898,396,kusWithSampling,SMOTE(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
473,0.4505072355270386,0.032754277354349305,0.015362906455993652,0.004802946988804338,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTE(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.32122905027932963,0.3380281690140845,0.358600583090379,0.33430232558139533,0.36085626911314983,0.36046511627906974,0.419672131147541,0.3185840707964602,0.32085561497326204,0.35331230283911674,0.3485905633113788,0.028636557774421336,739,0.6927710843373494,0.7228915662650602,0.7409638554216867,0.6927710843373494,0.7108433734939759,0.7469879518072289,0.7710843373493976,0.6506024096385542,0.718562874251497,0.6706586826347305,0.711813721953683,0.03454704032952384,1071,0.4389312977099237,0.4606525911708253,0.48330058939096265,0.45098039215686275,0.4787018255578094,0.48627450980392156,0.5435244161358811,0.4277227722772277,0.44362292051756,0.4628099173553719,0.46765212320763466,0.03133272573531218,854,0.44528301886792454,0.469811320754717,0.5037735849056604,0.4716981132075472,0.5150943396226415,0.5056603773584906,0.5943396226415094,0.4547169811320755,0.4320754716981132,0.5094339622641509,0.490188679245283,0.04435206569684295,589,0.512594333377466,0.5386435853303323,0.5682841255130412,0.5318251026082351,0.5683337746590759,0.5712961737058123,0.6424103005428307,0.5079935125115849,0.5094191781725805,0.5529601953118556,0.5503760281732814,0.03865333494084835,790,kusWithSampling,SMOTE(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
474,0.44295175075531007,0.03498732265361587,0.016399383544921875,0.0030162489279069987,FunctionTransformer(),KNeighborsClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': FunctionTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTEENN(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.378125,0.3707165109034268,0.39002932551319647,0.38972809667673713,0.3715170278637771,0.36363636363636365,0.3871951219512195,0.4024767801857585,0.41914191419141916,0.3808139534883721,0.3853380094410271,0.015586646167952843,351,0.7289156626506024,0.7168674698795181,0.8012048192771084,0.7771084337349398,0.7228915662650602,0.7710843373493976,0.7650602409638554,0.7831325301204819,0.7604790419161677,0.7844311377245509,0.7611175239881682,0.027317442357809557,814,0.4979423868312756,0.48870636550308005,0.52465483234714,0.5191146881287726,0.49079754601227005,0.49420849420849433,0.51417004048583,0.5316973415132924,0.5404255319148936,0.512720156555773,0.5114437383500821,0.01707391213721002,391,0.539622641509434,0.530188679245283,0.5452830188679245,0.5490566037735849,0.530188679245283,0.5056603773584906,0.5471698113207547,0.5679245283018868,0.5924528301886792,0.530188679245283,0.5437735849056604,0.02240124087495219,312,0.5911061829736528,0.5809612074672316,0.6148881239242685,0.6110816893949423,0.5825996292863763,0.5778498609823911,0.6064312193830266,0.6264563749503508,0.6378152785338413,0.5988271391102093,0.6028016706006291,0.019166676565554874,362,kusWithSampling,SMOTEENN(),"{'k': 2, 'findBest': <function bestScoreByClosestToMean at 0x7fbbe76e4040>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}"
