,0
WTDRD1,0.012027828940625597
WTDR2D,0.019995904835387858
DR2DRSTZ,0.0016937570605540901
DR2EXMER,0.019287237688214845
DRABF,
DRDINT,0.006235170862536433
DR2DBIH,0.012601568584009043
DR2DAY,0.005429284759160784
DR2LANG,0.011091241193890112
DR2MNRSP,0.004396096464062379
DR2HELPD,0.0014466819154396336
DR2TNUMF,0.02365849603234234
DR2TKCAL,0.003303753845108848
DR2TPROT,0.0006662527016197077
DR2TCARB,0.00020022806163042653
DR2TSUGR,0.0062191805799926255
DR2TFIBE,0.011646487923351923
DR2TTFAT,0.006832141074020606
DR2TSFAT,0.0025707908568558687
DR2TMFAT,0.004486090353631466
DR2TPFAT,0.014356309045715875
DR2TCHOL,0.001159905554973822
DR2TATOC,0.014166099868262389
DR2TATOA,0.007308491296701991
DR2TRET,0.002055720190574615
DR2TVARA,0.008144360008025122
DR2TACAR,0.004694698395864419
DR2TBCAR,0.011596414910976804
DR2TCRYP,0.006490974881530881
DR2TLYCO,0.008780882838200785
DR2TLZ,0.01150710257213891
DR2TVB1,0.004932583404375896
DR2TVB2,0.0020345917492176394
DR2TNIAC,0.002620336858050816
DR2TVB6,0.006257289261954534
DR2TFOLA,0.011177134238505824
DR2TFA,0.006616788627864488
DR2TFF,0.011503573100569273
DR2TFDFE,0.009956508840977152
DR2TCHL,0.0010050707226313606
DR2TVB12,0.004550416125836547
DR2TB12A,0.0070058851587636575
DR2TVC,0.009566444289039456
DR2TVD,0.001895030084946921
DR2TVK,0.012650445315802046
DR2TCALC,0.0006779315256364047
DR2TPHOS,0.0009949636934385544
DR2TMAGN,0.004720447671858721
DR2TIRON,0.006841000354328133
DR2TZINC,0.00021143710053906628
DR2TCOPP,0.0055745072248942875
DR2TSODI,0.0017241980132004728
DR2TPOTA,0.005347337205253101
DR2TSELE,0.006070936816366177
DR2TCAFF,0.01914145015673897
DR2TTHEO,0.004598825150066181
DR2TALCO,0.006135606439631756
DR2TMOIS,0.015141432968921583
DR2TS040,0.0038550935555576623
DR2TS060,0.0022121481254385148
DR2TS080,0.0037631652080337866
DR2TS100,0.001591382449392717
DR2TS120,0.002423392480237081
DR2TS140,0.0007053808101950049
DR2TS160,0.0036864679896541296
DR2TS180,0.0025941599185140716
DR2TM161,0.0037132480157776896
DR2TM181,0.004002111706912006
DR2TM201,0.009721294075105219
DR2TM221,0.010204285608600603
DR2TP182,0.014150342704665758
DR2TP183,0.015227806620648484
DR2TP184,0.0009823873714144779
DR2TP204,0.006553877001367296
DR2TP205,0.0013308900571964899
DR2TP225,0.010312307257692773
DR2TP226,0.002335419795470843
DR2_300,0.0038805161600392137
DR2_320Z,0.004370250435619974
DR2_330Z,0.00626490169250302
DR2BWATZ,0.0016189504797328507
DR2TWS,0.0046264189151380255
PEASCST1,0.012325829912502103
PEASCTM1,0.0030079417389677022
BPQ150A,0.005827565285603663
BPQ150B,0.004245831160684673
BPQ150C,0.0033203409931457026
BPQ150D,0.007730923047611635
BPAARM,0.0011481571502614189
BPACSZ,0.03674017622208037
BPXPLS,0.026538969485734767
BPXPULS,0.0018915626977005957
BPXPTY,0.0004983926293863382
BPXML1,0.020641846570316254
BPXSY1,0.036251821436021354
BPXDI1,0.030518088100350123
BPAEN1,0.00870511214219721
BPXSY2,0.040914364840559804
BPXDI2,0.035927565207698665
BPAEN2,0.011492413972501787
BPXSY3,0.038257741469238146
BPXDI3,0.03456430785511453
BPAEN3,0.0042814473449881455
LBXIHG,0.009244311714917257
LBDIHGSI,0.009260376966891764
LBDIHGLC,0.003906525736252011
URXVOL1,0.0016880562262687423
URDFLOW1,0.0072256635699379235
URDTIME1,0.005400202428211687
IMQ011,0.011903621939494654
IMQ020,0.010078669994628947
PAQ685,0.007104700484269429
LBDHCV,0.0018198343755871618
RDQ031,0.011026266899049286
RDQ050,0.0153164643411588
RDQ070,0.02010829812069743
RDQ140,0.0025793723181639196
AGQ030,0.005943433123007745
LBXBCD,0.02691571067993308
LBDBCDSI,0.026920905692759328
LBDBCDLC,0.006783299700913121
LBXBPB,0.01466881605360345
LBDBPBSI,0.014678358225990305
LBDBPBLC,0.001148340516201391
LBXTHG,0.004825320604788078
LBDTHGSI,0.004829442725063256
LBDTHGLC,0.008945645909250706
LBXHBS,0.03082905429357104
DXASPNST,0.0006304887461240462
DXXOSBCC,0.0030349262636691094
