,model,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,normalizer,foldingStrat
0,LogisticRegression,0.0,0.0,0.0,0.9706396283094438,0.0,0.0,0.0,0.9706166440589229,RobustScaler,StratifiedKFold
1,SGDClassifier,0.03951388965031702,0.04321089444971211,0.031729580091187766,0.9400222286238087,0.08601480342163573,0.05913621262458472,0.04242513659953308,0.9428214464196474,RobustScaler,StratifiedKFold
2,RidgeClassifier,0.0,0.0,0.0,0.970754587281942,0.0,0.0,0.0,0.9707546226886556,RobustScaler,StratifiedKFold
3,RandomForestClassifier,1.0,0.9958094570639403,0.9978968089550813,0.9998773764303666,0.0,0.0,0.0,0.9706856571714143,RobustScaler,StratifiedKFold
4,KNeighborsClassifier,0.5483333333333333,0.003930824092014676,0.007796336328883211,0.9707545866946166,0.0,0.0,0.0,0.9702718164727161,RobustScaler,StratifiedKFold
5,MLPClassifier,0.0,0.0,0.0,0.970754587281942,0.0,0.0,0.0,0.9707546226886556,RobustScaler,StratifiedKFold
6,LinearSVC,0.0,0.0,0.0,0.970754587281942,0.0,0.0,0.0,0.9707546226886556,RobustScaler,StratifiedKFold
