,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,split5_train_precision,split6_train_precision,split7_train_precision,split8_train_precision,split9_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,model,scaling,param_model__random_state
4,166.55787773132323,1.6801372992264403,0.024328398704528808,0.010628623079711347,{},0.43902439024390244,0.4217687074829932,0.5043478260869565,0.4537037037037037,0.40160642570281124,0.5465116279069767,0.49489795918367346,0.484375,0.43617021276595747,0.4636363636363636,0.46460422167133386,0.04121062211187835,1,0.9397849462365592,0.9645669291338582,0.9183818310858765,0.9626749611197511,0.7168888888888889,0.9743589743589743,0.8169014084507042,0.9544117647058824,0.8926174496644296,0.9553502694380293,0.9095937423082953,0.07819237836755176,0.28125,0.32460732984293195,0.3036649214659686,0.2552083333333333,0.5208333333333334,0.24479166666666666,0.5052083333333334,0.3229166666666667,0.4270833333333333,0.265625,0.3451188917975567,0.097160914652423,1,0.7595596755504056,0.7093225246091488,0.7492762015055009,0.7172653534183082,0.9345307068366164,0.660486674391657,0.8736964078794901,0.7520278099652375,0.8476245654692932,0.7190034762456546,0.7722793395871312,0.08106473122021494,0.34285714285714286,0.3668639053254438,0.3790849673202614,0.32666666666666666,0.45351473922902497,0.3381294964028777,0.5,0.3875,0.43157894736842106,0.33774834437086093,0.38639442095406995,0.054816001793573405,1,0.8401153476449856,0.817484150817484,0.8252551020408163,0.8220451527224436,0.8113682092555332,0.7872928176795579,0.8443449048152295,0.8412184057031756,0.8695393759286776,0.8204958677685951,0.82791593343765,0.0211132512970056,0.8890080428954423,0.8851931330472103,0.898068669527897,0.8916309012875536,0.8707081545064378,0.9012875536480687,0.8959227467811158,0.8948497854077253,0.8841201716738197,0.8927038626609443,0.8903493021436215,0.008310835506482997,1,0.9702551263710062,0.9673958395422304,0.967336234130059,0.9680514990761161,0.9552959408714311,0.9632830661024021,0.9668593908326876,0.9707933480360017,0.9738332240567443,0.9676342611909161,0.9670737930209594,0.004735207307442522,MLPClassifier,MinMaxScaler,
5,74.80218358039856,3.4257114658273613,0.02519392967224121,0.012043219199534664,{},0.46258503401360546,0.4875,0.4127906976744186,0.5284552845528455,0.45098039215686275,0.4607329842931937,0.49019607843137253,0.48404255319148937,0.49714285714285716,0.48905109489051096,0.4763476976347157,0.029665806056568298,1,1.0,0.9941792782305006,0.998840579710145,1.0,1.0,0.9593541202672605,1.0,0.9942396313364056,1.0,1.0,0.9946613609544311,0.011981167618920006,0.3541666666666667,0.4083769633507853,0.3717277486910995,0.3385416666666667,0.359375,0.4583333333333333,0.390625,0.4739583333333333,0.453125,0.3489583333333333,0.39571880453752184,0.04754202351821331,1,1.0,0.9889982628836133,0.9976838448176027,0.9548088064889919,1.0,0.9982618771726536,1.0,1.0,1.0,0.9994206257242179,0.9939173417087079,0.013423919665971435,0.4011799410029499,0.4444444444444445,0.3911845730027548,0.41269841269841273,0.4,0.45953002610966054,0.4347826086956521,0.4789473684210526,0.4741144414168938,0.4072948328267477,0.43041766486185684,0.03081529628914156,1,1.0,0.9915820029027576,0.9982618771726536,0.976882039122703,1.0,0.9784213515048268,1.0,0.9971114962449451,1.0,0.9997102289191538,0.9941968995867041,0.008634984709013088,0.8911528150134048,0.8953862660944206,0.8814377682403434,0.9007510729613734,0.8889484978540773,0.8889484978540773,0.8953862660944206,0.8937768240343348,0.8964592274678111,0.8953862660944206,0.8927633501708685,0.005090169382509043,1,1.0,0.9982714430470286,0.9996423675269714,0.9953507778506289,1.0,0.9954699886749717,1.0,0.9994039458782857,1.0,0.9999403945878286,0.9988078917565714,0.0017719958240692499,MLPClassifier,StandardScaler,
6,171.21133615970612,2.668637968414226,13.994992780685426,0.6738410443230729,{},0.5,0.8571428571428571,0.8,0.6666666666666666,0.6666666666666666,0.8571428571428571,1.0,0.5714285714285714,0.7,0.5714285714285714,0.719047619047619,0.1486751774507859,1,0.8133333333333334,0.819672131147541,0.7837837837837838,0.8095238095238095,0.8169014084507042,0.7971014492753623,0.7875,0.7916666666666666,0.8157894736842105,0.8192771084337349,0.8054549164299146,0.013272324749126716,0.015625,0.031413612565445025,0.020942408376963352,0.010416666666666666,0.020833333333333332,0.03125,0.015625,0.020833333333333332,0.036458333333333336,0.020833333333333332,0.022423102094240838,0.007759436480661042,1,0.03534183082271147,0.02895193977996526,0.0335842501447597,0.039397450753186555,0.03360370799536501,0.03186558516801854,0.03650057937427578,0.03302433371958285,0.03592120509849363,0.039397450753186555,0.03475883336095453,0.0030914650800126344,0.030303030303030304,0.0606060606060606,0.04081632653061225,0.020512820512820513,0.0404040404040404,0.06030150753768844,0.03076923076923077,0.04020100502512563,0.06930693069306931,0.04020100502512563,0.04334219574068039,0.0146419033425158,1,0.06774014436424208,0.055928411633109625,0.06440866185452526,0.07513812154696131,0.06455203116304953,0.06128133704735376,0.06976744186046512,0.06340378197997774,0.06881243063263041,0.0751796572692095,0.06662120193515245,0.005693118058979921,0.8970509383378016,0.9002145922746781,0.8991416309012875,0.8975321888412017,0.898068669527897,0.8996781115879828,0.8986051502145923,0.8975321888412017,0.8991416309012875,0.8975321888412017,0.8984497290269132,0.0010115700600392867,1,0.8999165474487363,0.8993860642546343,0.8995648804911486,0.9002205400250343,0.8998033021398343,0.8995648804911486,0.8998629075520057,0.89962448590332,0.8999821183763486,0.9002801454372057,0.8998205872119417,0.0002768725811483512,SVC,MinMaxScaler,
7,166.4816103219986,1.1760362140336584,13.204674124717712,1.4116157271865135,{},0.7142857142857143,0.7017543859649122,0.6530612244897959,0.8333333333333334,0.7380952380952381,0.74,0.6511627906976745,0.8837209302325582,0.6774193548387096,0.7837837837837838,0.737661675572172,0.0726109332004645,1,0.9410187667560321,0.9402390438247012,0.9416553595658074,0.9458388375165125,0.9572192513368984,0.9434724091520862,0.9497907949790795,0.9435261707988981,0.9503355704697987,0.9399198931909212,0.9453016097590735,0.005296610509559924,0.15625,0.2094240837696335,0.16753926701570682,0.18229166666666666,0.16145833333333334,0.19270833333333334,0.14583333333333334,0.19791666666666666,0.21875,0.15104166666666666,0.17832133507853404,0.02428166471435321,1,0.406720741599073,0.40995946728430804,0.4018529241459178,0.4148319814600232,0.4148319814600232,0.40614136732329087,0.3945538818076477,0.39687137891077634,0.4101969872537659,0.4078794901506373,0.4063840201395463,0.006507231982424588,0.25641025641025644,0.3225806451612903,0.26666666666666666,0.29914529914529914,0.26495726495726496,0.30578512396694213,0.23829787234042554,0.3234042553191489,0.3307086614173228,0.25327510917030566,0.28612311545549224,0.032153885663488674,1,0.5679611650485437,0.5709677419354838,0.5633116883116883,0.57672170761176,0.5788197251414713,0.5678412312677198,0.5575112566516579,0.5587275693311582,0.5730473492513153,0.5688888888888888,0.5683798323439687,0.006669062524151172,0.9067024128686327,0.9098712446351931,0.9055793991416309,0.9120171673819742,0.907725321888412,0.9098712446351931,0.903969957081545,0.9146995708154506,0.9087982832618026,0.9082618025751072,0.9087496404284942,0.002949083243284139,1,0.9363376251788269,0.9365798414496036,0.9358645765035465,0.9373547118078321,0.937891160517375,0.9364010252130893,0.9355665494426894,0.9355069440305179,0.9371162901591464,0.9364010252130893,0.9365019749515715,0.0007320669227127331,SVC,StandardScaler,
8,0.6349502563476562,0.16326395255037993,1.072852325439453,0.019534382642770576,{},0.42857142857142855,0.4883720930232558,0.46153846153846156,0.3076923076923077,0.375,0.375,0.4444444444444444,0.42857142857142855,0.3673469387755102,0.4339622641509434,0.411049936676778,0.050964622655508565,1,0.742798353909465,0.7372708757637475,0.7680525164113785,0.756,0.754880694143167,0.7418032786885246,0.7386831275720165,0.7531914893617021,0.7543103448275862,0.7367387033398821,0.748372938401747,0.00986417785569515,0.078125,0.1099476439790576,0.1256544502617801,0.0625,0.078125,0.078125,0.08333333333333333,0.09375,0.09375,0.11979166666666667,0.09231020942408376,0.019378305834556207,1,0.20915411355735805,0.20961204400694847,0.2032426172553561,0.2190034762456547,0.20162224797219003,0.20973348783314022,0.20799536500579374,0.20509849362688296,0.20278099652375434,0.21726535341830822,0.2085508195445387,0.005565878684524036,0.13215859030837004,0.17948717948717946,0.19753086419753083,0.1038961038961039,0.12931034482758622,0.12931034482758622,0.14035087719298245,0.15384615384615383,0.14937759336099585,0.18775510204081636,0.1503023153985305,0.028216139438292227,1,0.32640144665461124,0.32642019837691616,0.32142857142857145,0.33962264150943394,0.31824417009602196,0.32700993676603435,0.32459312839059673,0.3224043715846994,0.319634703196347,0.3355704697986577,0.32613296378018897,0.006440705319023449,0.8943699731903485,0.8969957081545065,0.8953862660944206,0.8889484978540773,0.8916309012875536,0.8916309012875536,0.8948497854077253,0.8937768240343348,0.8900214592274678,0.8932403433476395,0.8930850659885626,0.002378709266559267,1,0.9111826418693372,0.9109495142158908,0.9116647791619479,0.912380044108005,0.911128330452405,0.9111879358645765,0.9109495142158908,0.9113071466889193,0.9111879358645765,0.9114859629254336,0.9113423805366982,0.00040376626569633403,KNeighborsClassifier,MinMaxScaler,
9,0.47977166175842284,0.08618436833125553,1.0952031135559082,0.034426290592321926,{},0.5588235294117647,0.5769230769230769,0.54,0.4838709677419355,0.4716981132075472,0.5517241379310345,0.38461538461538464,0.6,0.54,0.6896551724137931,0.5397310382244536,0.07733759512999146,1,0.8136363636363636,0.7972665148063781,0.8232662192393736,0.8404494382022472,0.8,0.8033573141486811,0.8236658932714617,0.7981651376146789,0.8071428571428572,0.8079625292740047,0.8114912267336045,0.013189194470750181,0.09895833333333333,0.15706806282722513,0.14136125654450263,0.078125,0.13020833333333334,0.08333333333333333,0.078125,0.09375,0.140625,0.10416666666666667,0.11057209860383946,0.0277580193547925,1,0.2074159907300116,0.2026635784597568,0.2130862767805443,0.21668597914252608,0.20625724217844726,0.194090382387022,0.20567786790266512,0.20162224797219003,0.19640787949015065,0.19988412514484358,0.20437915701881576,0.006647234280814699,0.16814159292035397,0.24691358024691357,0.2240663900414938,0.13452914798206278,0.20408163265306123,0.14479638009049772,0.12987012987012986,0.16216216216216214,0.2231404958677686,0.1809954751131222,0.18186969869475658,0.03886520551948149,1,0.33056325023084027,0.3231763619575254,0.33854645814167433,0.34454168585905115,0.32795946568401657,0.3126458236117592,0.3291608715808994,0.32192414431082333,0.31593662628145386,0.3204830469112866,0.32649377345693303,0.009316927026118586,0.8991957104557641,0.901824034334764,0.8996781115879828,0.8964592274678111,0.8953862660944206,0.8986051502145923,0.8921673819742489,0.9002145922746781,0.8991416309012875,0.9028969957081545,0.8985569101013704,0.0029924415406871073,1,0.9135670004768717,0.9126184657566907,0.9142874172974906,0.915181498480062,0.9130357036418907,0.9122012278714907,0.9137509685879478,0.9126184657566907,0.9124992549323478,0.912797281993205,0.9132557284794688,0.000887138115467571,KNeighborsClassifier,StandardScaler,
