,model,scaler,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy
0,LogisticRegression,None,KFold,0.5370142189364157,0.06878463264571816,0.12087811343229934,0.6680319011308463,0.5190049215197792,0.06785785439884559,0.11984880331802412,0.6675249323564765
1,LogisticRegression,None,StratifiedKFold,0.49964160839160837,0.06359571873729848,0.11161847615936007,0.6652839291965359,0.5243632896106346,0.06743793228363705,0.11941261633300315,0.667923714688445
2,LogisticRegression,None,BalancedKFold,0.4912698412698412,0.06616259950876355,0.11561326613424408,0.6725861306669387,0.4969606081495703,0.06420272243558936,0.1135529284299173,0.6749243824496549
3,LogisticRegression,MinMaxScaler,KFold,0.6716666666666666,0.024659489951467817,0.046996433730412075,0.6691300245042083,0.6456452969501785,0.02614580041900378,0.05023290180521552,0.6697324116027797
4,LogisticRegression,MinMaxScaler,StratifiedKFold,0.570530303030303,0.03055818994716163,0.057787507572963914,0.6683210812291677,0.6499151328388482,0.03128752074540232,0.059668811205932745,0.6706218127731052
5,LogisticRegression,MinMaxScaler,BalancedKFold,0.5342207792207793,0.035740180646448017,0.0664065852492663,0.6754854946774138,0.49959345703552094,0.03612417160361898,0.06726105660748234,0.6751078897398437
6,LogisticRegression,Normalizer,KFold,0.5528571428571428,0.026085156608531935,0.04960562136158457,0.6674725659406725,0.5641457691824641,0.02835706662671349,0.053952782844367365,0.6680767974676475
7,LogisticRegression,Normalizer,StratifiedKFold,0.546190476190476,0.02974529196585829,0.05616304527535796,0.6683226032296851,0.5669358129743245,0.028443399802866025,0.05413371376330898,0.668169019407219
8,LogisticRegression,Normalizer,BalancedKFold,0.49000000000000005,0.018973007858395667,0.03616713852754327,0.6742407237356731,0.5356068608795468,0.02214987362409302,0.04247732266551302,0.6761171482583965
9,LogisticRegression,StandardScaler,KFold,0.47880175983436857,0.07979866977242145,0.1359374862323663,0.6622346011597644,0.5109077750165524,0.08547658098228952,0.14637827023754965,0.6670956067949801
10,LogisticRegression,StandardScaler,StratifiedKFold,0.4693917748917748,0.07847852594499391,0.1327424929207121,0.6622482991644218,0.5070290561500835,0.08422810254336527,0.14441773347416662,0.6666359730241896
11,LogisticRegression,StandardScaler,BalancedKFold,0.4710467894678422,0.07630528916737529,0.13042569527047304,0.6701101928374655,0.4751286453580971,0.07520997273340131,0.129677948318014,0.6727681875786805
12,LogisticRegression,RobustScaler,KFold,0.5310252079474047,0.0693947291342616,0.12151860942147348,0.6677541360364062,0.5264737107671332,0.0717268001225083,0.12620907943570048,0.6682607525047046
