,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,split5_train_precision,split6_train_precision,split7_train_precision,split8_train_precision,split9_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy
0,0.010060715675354003,0.000959723539867934,0.0034130096435546877,0.00037319848066775916,0.5,l2,newton-cg,"{'C': 0.5, 'penalty': 'l2', 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.010752688172043012,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.005074729035810993,0.002945476950117068,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.021276595744680854,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.010074758825872287,0.005835626220953575,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7758830694275274,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.005831741598143228
1,0.006214427947998047,0.000860371059936849,0.003318381309509277,0.00044751158469396907,0.5,l2,lbfgs,"{'C': 0.5, 'penalty': 'l2', 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.010752688172043012,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.005074729035810993,0.002945476950117068,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.021276595744680854,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.010074758825872287,0.005835626220953575,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7758830694275274,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.005831741598143228
2,0.0028909683227539063,0.0008303067907190957,0.0027138471603393556,0.0006583525667570765,0.5,l2,liblinear,"{'C': 0.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.005376344086021506,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.0045370946272088415,0.0022741941154917375,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.010695187165775402,0.011235955056179775,0.0,0.0,0.011428571428571427,0.011834319526627219,0.011111111111111112,0.009010049823482563,0.004515870984541976,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7746650426309378,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7892813641900122,0.7965895249695494,0.7831912302070646,0.7858191972906331,0.005970397409333929
3,0.005218958854675293,0.0007820495987213904,0.0028027772903442385,0.0004557886588432979,0.5,l2,sag,"{'C': 0.5, 'penalty': 'l2', 'solver': 'sag'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.010752688172043012,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.005074729035810993,0.002945476950117068,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.021276595744680854,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.010074758825872287,0.005835626220953575,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7758830694275274,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.005831741598143228
4,0.010803937911987305,0.0018179614894599065,0.002970314025878906,0.000550112484804731,0.5,l2,saga,"{'C': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.010752688172043012,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.005074729035810993,0.002945476950117068,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.021276595744680854,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.010074758825872287,0.005835626220953575,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7758830694275274,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.005831741598143228
5,0.00798039436340332,0.0009898188199389281,0.003206801414489746,0.00032977702524031435,1,l2,newton-cg,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.010752688172043012,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.005074729035810993,0.002945476950117068,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.021276595744680854,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.010074758825872287,0.005835626220953575,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7758830694275274,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.005831741598143228
6,0.006224989891052246,0.000508992925090863,0.003181934356689453,0.0003114769520782113,1,l2,lbfgs,"{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.010752688172043012,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.005074729035810993,0.002945476950117068,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.021276595744680854,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.010074758825872287,0.005835626220953575,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7758830694275274,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.005831741598143228
7,0.0032399654388427734,0.00026525491933368777,0.0028066396713256835,0.00048431446016391626,1,l2,liblinear,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.005376344086021506,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.0045370946272088415,0.0022741941154917375,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.010695187165775402,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.009016617967981743,0.004519430208829515,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7746650426309378,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.7859409999702921,0.006051658505886798
8,0.005777835845947266,0.0006207113762204028,0.0029710054397583006,0.00035348686703455214,1,l2,sag,"{'C': 1, 'penalty': 'l2', 'solver': 'sag'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.010752688172043012,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.005074729035810993,0.002945476950117068,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.021276595744680854,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.010074758825872287,0.005835626220953575,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7758830694275274,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.005831741598143228
9,0.01087050437927246,0.0012109866947638069,0.00307767391204834,0.00046100783222012857,1,l2,saga,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.30000000000000004,1,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.75,0.4031128874149275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.005,0.015,1,0.0058823529411764705,0.005555555555555556,0.005555555555555556,0.010752688172043012,0.005681818181818182,0.0,0.0,0.005780346820809248,0.005952380952380952,0.00558659217877095,0.005074729035810993,0.002945476950117068,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.009523809523809523,0.02857142857142857,1,0.011695906432748537,0.011049723756906079,0.011049723756906079,0.021276595744680854,0.011235955056179775,0.0,0.0,0.011494252873563216,0.011834319526627219,0.011111111111111112,0.010074758825872287,0.005835626220953575,0.7065217391304348,0.8260869565217391,0.8241758241758241,0.8901098901098901,0.7802197802197802,0.7802197802197802,0.7912087912087912,0.7472527472527473,0.6923076923076923,0.8131868131868132,0.7851290014333492,0.05596883841378924,1,0.7939024390243903,0.7817073170731708,0.781973203410475,0.7758830694275274,0.7856272838002436,0.7856272838002436,0.7856272838002436,0.7904993909866017,0.7965895249695494,0.7831912302070646,0.786062802649951,0.005831741598143228
