,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_drop,param_model,param_replacement,param_scaling,param_selection,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_auc_roc,split1_test_auc_roc,split2_test_auc_roc,split3_test_auc_roc,split4_test_auc_roc,split5_test_auc_roc,split6_test_auc_roc,split7_test_auc_roc,split8_test_auc_roc,split9_test_auc_roc,mean_test_auc_roc,std_test_auc_roc,rank_test_auc_roc,param_samplers,param_kus__kw_args,labeller
59,0.04391381740570068,0.0012891536916780917,0.002841949462890625,0.00012174190549699936,DropTransformer(),MLPClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.8,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.75,0.75,1.0,0.6,0.8233333333333333,0.15333333333333335,26,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.925,0.11456439237389601,16,0.888888888888889,0.8,1.0,1.0,1.0,0.8,0.75,0.75,1.0,0.6666666666666665,0.8655555555555555,0.12153341256778061,26,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.75,0.9,0.08975274678557506,25,0.9375,0.875,1.0,1.0,1.0,0.875,0.8125,0.8125,1.0,0.75,0.90625,0.0894863816454772,26,RandomUnderSampler(),,iris
60,0.07468371391296387,0.0015920872756272604,0.002924036979675293,0.00016467148747925905,DropTransformer(),MLPClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': ClusterCentroids(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.8,0.6666666666666666,1.0,0.75,0.6666666666666666,0.6666666666666666,0.6,0.75,1.0,0.75,0.765,0.12983964469041548,30,1.0,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.875,0.125,42,0.888888888888889,0.8,0.8571428571428571,0.75,0.8,0.8,0.6666666666666665,0.75,1.0,0.75,0.8062698412698414,0.08720734451446047,30,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.8333333333333334,1.0,0.8333333333333334,0.8583333333333334,0.06508541396588877,30,0.9375,0.875,0.875,0.8125,0.875,0.875,0.75,0.8125,1.0,0.8125,0.8625,0.06731456008918131,30,ClusterCentroids(),,iris
61,0.0765798568725586,0.0021740397700367345,0.0028870105743408203,0.00020701334818695556,DropTransformer(),MLPClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': ClusterCentroids(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.8,0.8,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.9099999999999999,0.11135528725660043,11,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.925,0.11456439237389601,16,0.888888888888889,0.888888888888889,1.0,1.0,1.0,1.0,0.75,0.75,0.8571428571428571,1.0,0.9134920634920635,0.09760291517233784,15,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.9416666666666667,0.06508541396588878,6,0.9375,0.9375,1.0,1.0,1.0,1.0,0.8125,0.8125,0.875,1.0,0.9375,0.0739509972887452,10,ClusterCentroids(),,iris
62,0.05882093906402588,0.0029066271666216992,0.003006601333618164,0.00023051006111656603,DropTransformer(),MLPClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomOverSampler(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.6666666666666666,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5,0.5,0.6,0.8,0.6,0.6799999999999999,0.14468356276140473,33,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.9,0.12247448713915891,38,0.8,0.8,0.8571428571428571,0.888888888888889,0.8,0.6666666666666666,0.6,0.6666666666666665,0.888888888888889,0.6666666666666665,0.7634920634920634,0.09953532755304002,34,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,0.9166666666666666,0.75,0.8083333333333332,0.09166666666666667,34,0.875,0.875,0.875,0.9375,0.875,0.75,0.6875,0.75,0.9375,0.75,0.83125,0.0840851502942107,34,RandomOverSampler(),,iris
63,0.06613938808441162,0.008337524370147316,0.003130459785461426,0.0002960038136246441,DropTransformer(),MLPClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomOverSampler(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.8,0.8,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,1.0,0.8433333333333334,0.13482498944104457,21,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.925,0.11456439237389601,16,0.888888888888889,0.888888888888889,1.0,1.0,0.8,0.8,0.75,0.75,1.0,0.8571428571428571,0.8734920634920635,0.09489833575729162,22,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.9166666666666666,0.9083333333333332,0.06922186552431728,22,0.9375,0.9375,1.0,1.0,0.875,0.875,0.8125,0.8125,1.0,0.875,0.9125,0.06959705453537526,23,RandomOverSampler(),,iris
64,0.05925748348236084,0.0018327088925807389,0.0028774261474609373,0.00016966998505820748,DropTransformer(),MLPClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTE(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.5714285714285714,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5,0.6,0.5714285714285714,0.8,0.6,0.6776190476190476,0.14151832970228045,34,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.925,0.11456439237389601,16,0.7272727272727273,0.8,0.8571428571428571,0.888888888888889,0.8,0.6666666666666666,0.6666666666666665,0.7272727272727273,0.888888888888889,0.6666666666666665,0.7689466089466089,0.0856367269511924,33,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.75,0.75,0.9166666666666666,0.75,0.8083333333333333,0.08374896350934075,33,0.8125,0.875,0.875,0.9375,0.875,0.75,0.75,0.8125,0.9375,0.75,0.8375,0.06959705453537528,33,SMOTE(),,iris
65,0.06469190120697021,0.004882561099588264,0.0031624317169189455,0.0003152888396422662,DropTransformer(),MLPClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTE(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.8,0.8,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,1.0,0.8433333333333334,0.13482498944104457,21,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.925,0.11456439237389601,16,0.888888888888889,0.888888888888889,1.0,1.0,0.8,0.8,0.75,0.75,1.0,0.8571428571428571,0.8734920634920635,0.09489833575729162,22,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.9166666666666666,0.9083333333333332,0.06922186552431728,22,0.9375,0.9375,1.0,1.0,0.875,0.875,0.8125,0.8125,1.0,0.875,0.9125,0.06959705453537526,23,SMOTE(),,iris
66,0.06921505928039551,0.005479675755814774,0.0033916234970092773,0.0001419731390642315,DropTransformer(),MLPClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTEENN(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.5714285714285714,0.6666666666666666,1.0,0.6666666666666666,0.5714285714285714,0.4,0.5,0.5,0.8,0.6,0.6276190476190476,0.16213988529546983,50,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.95,0.09999999999999999,5,0.7272727272727273,0.8,0.8571428571428571,0.8,0.7272727272727273,0.5714285714285715,0.6666666666666666,0.6666666666666666,0.888888888888889,0.6666666666666665,0.7372005772005771,0.09374732494325096,37,0.75,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.75,0.5,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.75,0.7583333333333333,0.12047360245667467,47,0.8125,0.875,0.875,0.875,0.8125,0.625,0.75,0.75,0.9375,0.75,0.80625,0.085923294280422,37,SMOTEENN(),,iris
67,0.07287278175354003,0.010289342115262775,0.0037019968032836912,0.0005721609580769743,DropTransformer(),MLPClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTEENN(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,0.5714285714285714,0.6,0.75,1.0,0.6,0.7454761904761904,0.1485166642046786,31,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.9,0.12247448713915891,38,0.888888888888889,0.8,0.8571428571428571,0.888888888888889,0.8,0.7272727272727273,0.6666666666666665,0.75,1.0,0.6666666666666665,0.8045526695526695,0.10109664633982483,31,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.75,0.75,0.8333333333333334,1.0,0.75,0.85,0.0816496580927726,31,0.9375,0.875,0.875,0.9375,0.875,0.8125,0.75,0.8125,1.0,0.75,0.8625,0.07806247497997998,30,SMOTEENN(),,iris
68,0.07205893993377685,0.006538773582431338,0.0034732580184936523,0.0002392536428469706,DropTransformer(),MLPClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTETomek(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.6666666666666666,0.6666666666666666,1.0,0.8,0.6666666666666666,0.4444444444444444,0.5,0.6666666666666666,0.8,0.6,0.6811111111111111,0.15039454284819817,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.975,0.075,1,0.8,0.8,1.0,0.888888888888889,0.8,0.6153846153846153,0.6666666666666666,0.8,0.888888888888889,0.6666666666666665,0.7926495726495727,0.11175892676010513,32,0.8333333333333334,0.8333333333333334,1.0,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.75,0.8166666666666668,0.11666666666666665,32,0.875,0.875,1.0,0.9375,0.875,0.6875,0.75,0.875,0.9375,0.75,0.85625,0.09291292967074066,32,SMOTETomek(),,iris
69,0.06953647136688232,0.006981466006931717,0.003260946273803711,0.0003459267607986851,DropTransformer(),MLPClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': SMOTETomek(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.8,0.8,1.0,1.0,0.8,0.6666666666666666,0.75,0.75,1.0,0.8,0.8366666666666667,0.11372481406154654,23,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.95,0.09999999999999999,5,0.888888888888889,0.888888888888889,1.0,1.0,0.888888888888889,0.8,0.75,0.75,1.0,0.888888888888889,0.8855555555555557,0.09132765594682009,20,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.9166666666666666,0.9166666666666666,0.06454972243679026,20,0.9375,0.9375,1.0,1.0,0.9375,0.875,0.8125,0.8125,1.0,0.9375,0.925,0.0673145600891813,20,SMOTETomek(),,iris
70,0.0247389554977417,0.009216308995298047,0.002907848358154297,0.00022575850597038275,DropTransformer(),LogisticRegression(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LogisticRegression(), 'replacement': SimpleImputer(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5622222222222222,0.16822970774480123,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.8,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.706886446886447,0.12034132781773801,5,0.5833333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.14043582955293932,10,0.6875,0.875,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.775,0.10532687216470447,5,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
71,0.01831796169281006,0.0012003484324001872,0.002843332290649414,0.00016619929142565557,DropTransformer(),LogisticRegression(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LogisticRegression(), 'replacement': SimpleImputer(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5622222222222222,0.16822970774480123,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.8,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.706886446886447,0.12034132781773801,5,0.5833333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.14043582955293932,10,0.6875,0.875,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.775,0.10532687216470447,5,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
72,0.07010645866394043,0.0012097489226978722,0.007429718971252441,0.0009271302649454151,DropTransformer(),RandomForestClassifier(random_state=999),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': RandomForestClassifier(random_state=999), 'replacement': SimpleImputer(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5622222222222222,0.16822970774480123,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.8,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.706886446886447,0.12034132781773801,5,0.5833333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.14043582955293932,10,0.6875,0.875,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.775,0.10532687216470447,5,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
73,0.07362260818481445,0.003132583807025571,0.007715630531311035,0.0003116687341524323,DropTransformer(),RandomForestClassifier(random_state=999),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': RandomForestClassifier(random_state=999), 'replacement': SimpleImputer(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5622222222222222,0.16822970774480123,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.8,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.706886446886447,0.12034132781773801,5,0.5833333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.14043582955293932,10,0.6875,0.875,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.775,0.10532687216470447,5,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
74,0.015688705444335937,0.0008923792103935175,0.0025384902954101564,0.00016499843162074204,DropTransformer(),LinearSVC(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LinearSVC(), 'replacement': SimpleImputer(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5622222222222222,0.16822970774480123,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.8,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.706886446886447,0.12034132781773801,5,0.5833333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.14043582955293932,10,0.6875,0.875,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.775,0.10532687216470447,5,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
75,0.016073036193847656,0.001631439829642331,0.0025243520736694335,0.00021972137937003913,DropTransformer(),LinearSVC(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': LinearSVC(), 'replacement': SimpleImputer(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5622222222222222,0.16822970774480123,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.8,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.706886446886447,0.12034132781773801,5,0.5833333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.14043582955293932,10,0.6875,0.875,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.775,0.10532687216470447,5,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
76,0.016552829742431642,0.0010655550907475706,0.0033443689346313475,0.0004917168965152535,DropTransformer(),KNeighborsClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5622222222222222,0.16822970774480123,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.8,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.706886446886447,0.12034132781773801,5,0.5833333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.14043582955293932,10,0.6875,0.875,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.775,0.10532687216470447,5,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
77,0.01587207317352295,0.0007411628605351213,0.0029518604278564453,8.7179930421253e-05,DropTransformer(),KNeighborsClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.5714285714285714,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5526984126984127,0.16470623275728058,53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.7272727272727273,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.6996137196137197,0.11663485450073903,49,0.5833333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6916666666666668,0.13462912017836262,48,0.6875,0.8125,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.76875,0.10097184013377195,43,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
78,0.056109070777893066,0.0010325325080382019,0.0029056310653686524,0.00019983088302388054,DropTransformer(),MLPClassifier(),SimpleImputer(),MinMaxScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'scaling': MinMaxScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5622222222222222,0.16822970774480123,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.8,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.706886446886447,0.12034132781773801,5,0.5833333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.14043582955293932,10,0.6875,0.875,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.775,0.10532687216470447,5,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
79,0.05610249042510986,0.0013752878073775747,0.0028449296951293945,0.0003684485769976194,DropTransformer(),MLPClassifier(),SimpleImputer(),StandardScaler(),FunctionTransformer(),"{'drop': DropTransformer(), 'kus__kw_args': {'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}, 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'scaling': StandardScaler(), 'selection': FunctionTransformer()}",0.4444444444444444,0.5714285714285714,1.0,0.6666666666666666,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,0.5526984126984127,0.16470623275728058,53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6153846153846153,0.7272727272727273,1.0,0.8,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.6996137196137197,0.11663485450073903,49,0.5833333333333334,0.75,1.0,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6916666666666668,0.13462912017836262,48,0.6875,0.8125,1.0,0.875,0.75,0.625,0.75,0.6875,0.75,0.75,0.76875,0.10097184013377195,43,,"{'k': 2, 'findBest': <function highestScoreIndex at 0x7ff7e1f47d90>, 'clusterMethod': <class 'sklearn.cluster._kmeans.KMeans'>}",iris
