,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_drop,param_model,param_replacement,param_samplers,param_scaling,param_selection,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_auc_roc,split1_test_auc_roc,split2_test_auc_roc,split3_test_auc_roc,split4_test_auc_roc,split5_test_auc_roc,split6_test_auc_roc,split7_test_auc_roc,split8_test_auc_roc,split9_test_auc_roc,mean_test_auc_roc,std_test_auc_roc,rank_test_auc_roc,pipeline
0,2.1078638076782226,0.18302104114442688,0.04370429515838623,0.009626185014059208,DropTransformer(),LogisticRegression(),SimpleImputer(),RandomUnderSampler(),MinMaxScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': LogisticRegression(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': MinMaxScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.07239263803680981,0.06976744186046512,0.07506361323155217,0.07187112763320942,0.07081807081807082,0.06534422403733955,0.06792452830188679,0.06946107784431138,0.06909547738693467,0.07043879907621248,0.07021769982267922,0.002498006822213979,8,0.9076923076923077,0.890625,0.921875,0.90625,0.90625,0.875,0.84375,0.90625,0.859375,0.953125,0.8970192307692308,0.029859059338100607,1,0.1340909090909091,0.12939841089670828,0.1388235294117647,0.13318025258323765,0.13137032842582105,0.1216069489685125,0.12572759022118743,0.12903225806451613,0.12790697674418602,0.13118279569892474,0.13023200001057675,0.004492424198158489,8,0.7299787384833452,0.728110599078341,0.7405175469691598,0.7323644097837646,0.728110599078341,0.7132222616093584,0.7337823466855725,0.7224388514711095,0.7341368309110244,0.7135767458348103,0.7276238929904827,0.008406525874559197,8,0.8167406043358164,0.8074815243017774,0.8290912903518317,0.8172889463184622,0.815112667754806,0.7922334058759521,0.7874897986942329,0.8122109630032645,0.7953022986942329,0.8305704796880669,0.8103521979018444,0.01400249961829553,6,normal
1,2.4130454540252684,0.22299533034003113,0.05073471069335937,0.011843953528049784,DropTransformer(),LogisticRegression(),SimpleImputer(),RandomUnderSampler(),StandardScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': LogisticRegression(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': StandardScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.08127721335268505,0.07380607814761216,0.08096590909090909,0.07964601769911504,0.07692307692307693,0.07340720221606649,0.06896551724137931,0.07894736842105263,0.0916030534351145,0.07692307692307693,0.07824645134500882,0.005746333463354267,3,0.8615384615384616,0.796875,0.890625,0.84375,0.875,0.828125,0.8125,0.84375,0.9375,0.890625,0.8580288461538462,0.03981921632711178,7,0.14854111405835543,0.13509933774834437,0.1484375,0.14555256064690028,0.14141414141414144,0.13486005089058525,0.1271393643031785,0.14438502673796788,0.16689847009735745,0.14161490683229816,0.1433942472729129,0.01011414460453494,3,0.7725017717930546,0.7685218007798653,0.7681673165544133,0.7752570010634526,0.7589507266926622,0.7589507266926622,0.7468982630272953,0.7731300957107409,0.7876639489542715,0.7550514002126906,0.7665093051481109,0.011138786191308847,2,0.815970536536369,0.7823693099383388,0.8279748141095393,0.8087085146898804,0.8156284004352556,0.7927349700761698,0.7789377040261154,0.8076203754080522,0.8608428545520495,0.8212646218715994,0.811205210164337,0.022630765475346527,4,normal
2,2.151884436607361,0.17479567130426477,0.07281248569488526,0.015943025300831387,DropTransformer(),RandomForestClassifier(random_state=42),SimpleImputer(),RandomUnderSampler(),MinMaxScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': RandomForestClassifier(random_state=42), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': MinMaxScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.08482142857142858,0.08625730994152046,0.08044382801664356,0.08104196816208394,0.07983193277310924,0.07206068268015171,0.07779349363507779,0.0804093567251462,0.08,0.07330567081604426,0.07959656713212057,0.004182899639388477,1,0.8769230769230769,0.921875,0.90625,0.875,0.890625,0.890625,0.859375,0.859375,0.875,0.828125,0.8783173076923078,0.024982612296550643,4,0.1546811397557666,0.15775401069518716,0.1477707006369427,0.14834437086092714,0.14652956298200515,0.13333333333333333,0.14267185473411154,0.14705882352941177,0.14659685863874347,0.1346886912325286,0.14594293463989577,0.007234240330878463,1,0.7792345854004252,0.7766749379652605,0.7628500531726338,0.772066643034385,0.7646224742998936,0.7373271889400922,0.7656859269762496,0.7738390641616448,0.7688762850053172,0.7585962424672102,0.7659773401423112,0.0113335591068124,3,0.8269272620741609,0.8475896581429091,0.8328856093579978,0.8223385926731956,0.8261612486398259,0.8121967945230323,0.8114430313746827,0.8156142319550236,0.8207063837504535,0.7925536135291984,0.820841642602048,0.013851755484533235,2,normal
3,2.231815147399902,0.11930936161319283,0.07126038074493408,0.012229369934678618,DropTransformer(),RandomForestClassifier(random_state=42),SimpleImputer(),RandomUnderSampler(),StandardScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': RandomForestClassifier(random_state=42), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': StandardScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.08516886930983847,0.08250355618776671,0.08571428571428572,0.07554945054945054,0.08085106382978724,0.07994389901823282,0.07327001356852103,0.0811965811965812,0.07712765957446809,0.07049608355091384,0.07918214624998457,0.004741132310760934,2,0.8923076923076924,0.90625,0.9375,0.859375,0.890625,0.890625,0.84375,0.890625,0.90625,0.84375,0.8861057692307692,0.02802719681121668,2,0.1554959785522788,0.15123859191655803,0.15706806282722516,0.1388888888888889,0.1482444733420026,0.14671814671814673,0.1348314606741573,0.14882506527415143,0.14215686274509806,0.13012048192771083,0.14535880128662176,0.008317298058571598,2,0.7767540751240255,0.7692307692307693,0.771712158808933,0.7582417582417582,0.7678128323289614,0.7649769585253456,0.7543424317617866,0.7688762850053172,0.7518610421836228,0.7440623892236795,0.76278707004342,0.009722919665683762,4,0.8331687173906978,0.8361500272034821,0.8526818099383388,0.8076345438882844,0.8277934575625681,0.8263426051867973,0.798008478418571,0.828337527203482,0.8272635564018861,0.7927491385564019,0.8230129861750509,0.017360701451459886,1,normal
4,2.0629167556762695,0.19778782521852442,0.049420523643493655,0.010363434206285979,DropTransformer(),LinearSVC(),SimpleImputer(),RandomUnderSampler(),MinMaxScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': LinearSVC(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': MinMaxScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.07633587786259542,0.06923076923076923,0.07449494949494949,0.06641123882503193,0.07080745341614907,0.0683311432325887,0.06939281288723669,0.07464607464607464,0.07643312101910828,0.07493540051679587,0.07210188411312994,0.0034752647063605595,7,0.9230769230769231,0.84375,0.921875,0.8125,0.890625,0.8125,0.875,0.90625,0.9375,0.90625,0.8829326923076923,0.04332661792715786,3,0.1410105757931845,0.1279620853080569,0.1378504672897196,0.12278630460448642,0.13118527042577674,0.12606060606060604,0.1285878300803674,0.13793103448275862,0.1413427561837456,0.13842482100238665,0.13331417512310884,0.006408357786950604,7,0.7409638554216867,0.739099610067352,0.7383906416164481,0.7366182204891882,0.7323644097837646,0.7444168734491315,0.7309464728819568,0.7429989365473236,0.7415809996455158,0.7440623892236795,0.7391442409126048,0.004429633156439775,7,0.8298736084372647,0.7902101468988031,0.8280031510700037,0.7736783641639463,0.8096578028654334,0.777668208197316,0.8013012332245194,0.8227296427276024,0.8372665034457744,0.8232737123685167,0.809366237339918,0.021514610344800473,7,normal
5,2.1579731702804565,0.15888027116519193,0.04862630367279053,0.00866113422412664,DropTransformer(),LinearSVC(),SimpleImputer(),RandomUnderSampler(),StandardScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': LinearSVC(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': StandardScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.0849194729136164,0.07344632768361582,0.07651006711409396,0.07960893854748603,0.06919945725915876,0.07586206896551724,0.07503410641200546,0.07768361581920905,0.07755102040816327,0.07797537619699042,0.07677904513198565,0.0038682738617681436,6,0.8923076923076924,0.8125,0.890625,0.890625,0.796875,0.859375,0.859375,0.859375,0.890625,0.890625,0.8642307692307692,0.03295230325699296,6,0.15508021390374332,0.13471502590673576,0.14091470951792337,0.14615384615384613,0.12734082397003746,0.1394169835234474,0.1380175658720201,0.14248704663212436,0.14267834793491865,0.1433962264150943,0.1410200789829891,0.006877955370136328,6,0.776045357902197,0.7632045373980858,0.7536334633108827,0.7639135058489898,0.7522155264090747,0.7593052109181141,0.7564693371144984,0.7653314427507976,0.7571783055654023,0.7585962424672102,0.7605892929685253,0.006572680909849963,5,0.8328060042967551,0.7872801051867973,0.8205391956837141,0.8257985355458832,0.7740269087776569,0.8081786135291984,0.8067277611534277,0.8112616748277113,0.8223527611534277,0.8230781873413129,0.8112049747495884,0.017365960915953802,5,normal
6,2.0495981931686402,0.2124036079327992,0.0895345687866211,0.011793121149301167,DropTransformer(),KNeighborsClassifier(),SimpleImputer(),RandomUnderSampler(),MinMaxScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': MinMaxScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.06292134831460675,0.06010230179028133,0.06545454545454546,0.05829596412556054,0.05304518664047151,0.048484848484848485,0.061946902654867256,0.0562429696287964,0.05452674897119342,0.06111111111111111,0.058213192717628225,0.004892224836730995,9,0.8615384615384616,0.734375,0.84375,0.8125,0.84375,0.75,0.875,0.78125,0.828125,0.859375,0.8189663461538462,0.046123468819295854,8,0.11727748691099478,0.1111111111111111,0.12148481439820023,0.1087866108786611,0.099815157116451,0.09108159392789374,0.11570247933884298,0.10493179433368312,0.10231660231660232,0.11410788381742738,0.10866155341498678,0.008748752296921639,9,0.7012756909992913,0.7334278624601205,0.7231478199220135,0.6979794399149238,0.6547323644097838,0.6604041120170152,0.6965615030131159,0.6976249556894718,0.6703296703296703,0.6972704714640199,0.6932753890219427,0.023935299749921504,9,0.7795178705951284,0.7338904379760609,0.7820491022850925,0.7539105005440696,0.7470472887196228,0.7041621327529923,0.783709648168299,0.738466857091041,0.7473958333333335,0.776441217809213,0.7546590889274853,0.02457903695108452,9,normal
7,2.1313531160354615,0.2045809639066728,0.08488411903381347,0.00756869071564537,DropTransformer(),KNeighborsClassifier(),SimpleImputer(),RandomUnderSampler(),StandardScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': KNeighborsClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': StandardScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.06625766871165645,0.04804804804804805,0.055150884495317375,0.05411499436302142,0.05155746509129968,0.04708290685772774,0.05139186295503212,0.05434782608695652,0.05128205128205128,0.05284974093264249,0.0532083448823753,0.00500192575077009,10,0.8307692307692308,0.75,0.828125,0.75,0.75,0.71875,0.75,0.703125,0.71875,0.796875,0.7596394230769231,0.04248017860307803,10,0.12272727272727274,0.090310442144873,0.10341463414634146,0.10094637223974762,0.0964824120603015,0.08837656099903937,0.09619238476953908,0.10089686098654709,0.09573361082206035,0.09912536443148688,0.09942059153272091,0.008951881246911231,10,0.7264351523742026,0.6572137539879476,0.674228996809642,0.6969159872385678,0.6813186813186813,0.663594470046083,0.6802552286423255,0.7157036511875221,0.6919532080822404,0.6713931230060263,0.6859012252693237,0.020998334664774233,10,0.7773722831394214,0.7025299238302503,0.7493907553500181,0.722841857091041,0.7148621690243018,0.6905320547696772,0.7143180993833878,0.7095603237214363,0.7050405785273848,0.73267761606819,0.7219125660905108,0.024192209849225807,10,normal
8,2.5275943756103514,0.25345479252259284,0.051226019859313965,0.012553038215515917,DropTransformer(),MLPClassifier(),SimpleImputer(),RandomUnderSampler(),MinMaxScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': MinMaxScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.08421052631578947,0.07482993197278912,0.08251748251748252,0.07304785894206549,0.07222222222222222,0.07336956521739131,0.07445255474452554,0.07537012113055182,0.085383502170767,0.07369758576874205,0.07691013510023266,0.004785649468246035,5,0.8615384615384616,0.859375,0.921875,0.90625,0.8125,0.84375,0.796875,0.875,0.921875,0.90625,0.8705288461538462,0.041903968607509855,5,0.15342465753424658,0.1376720901126408,0.1514762516046213,0.1351981351981352,0.13265306122448978,0.135,0.13618157543391188,0.13878562577447334,0.1562913907284768,0.136310223266745,0.14129930108777408,0.008352110285211246,4,0.7810063784549964,0.7557603686635944,0.7656859269762496,0.7369727047146402,0.7589507266926622,0.7546969159872385,0.7706487061325771,0.7536334633108827,0.7741935483870968,0.739454094292804,0.7591002833612741,0.013492501867626981,6,0.8203230936636813,0.806365048059485,0.8419676051867973,0.8196465814290896,0.7851038266231412,0.7981898349655422,0.7834574492201668,0.8129080522306855,0.8463201623141097,0.8209160772578891,0.8135197730950587,0.020053562218445477,3,normal
9,2.5001476764678956,0.19893388653631783,0.04140493869781494,0.011324207441613547,DropTransformer(),MLPClassifier(),SimpleImputer(),RandomUnderSampler(),StandardScaler(),SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>),"{'drop': DropTransformer(), 'model': MLPClassifier(), 'replacement': SimpleImputer(), 'samplers': RandomUnderSampler(), 'scaling': StandardScaler(), 'selection': SelectPercentile(score_func=<function correlationScore at 0x7f4f59772710>)}",0.0804953560371517,0.0764525993883792,0.08091603053435115,0.08006279434850863,0.07338129496402877,0.07587253414264036,0.06726457399103139,0.08024691358024691,0.08439490445859872,0.0752212389380531,0.077430824038299,0.004614248018273305,4,0.8,0.78125,0.828125,0.796875,0.796875,0.78125,0.703125,0.8125,0.828125,0.796875,0.7925,0.03360501264692516,9,0.1462728551336146,0.13927576601671307,0.1474269819193324,0.14550641940085593,0.13438735177865613,0.1383125864453665,0.1227830832196453,0.14606741573033707,0.15317919075144507,0.13746630727762804,0.1410677957673594,0.008134172808170853,5,0.7849043231750532,0.7809287486706842,0.782701169797944,0.7876639489542715,0.7671038638780574,0.7791563275434243,0.772066643034385,0.7844735909252039,0.7922722438851472,0.7731300957107409,0.780440095557491,0.007326577538470058,1,0.7922742110990206,0.7810856456293072,0.8048858587232499,0.7921625634747914,0.7816438837504535,0.7801788628944505,0.7383960146898803,0.798161498005078,0.8097824854914762,0.7847269450489663,0.7863297968806674,0.018684785025366604,8,normal
