,model,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,normalizer,foldingStrat
0,LogisticRegression,0.0,0.0,0.0,0.7825466852701044,0.0,0.0,0.0,0.7825437822223115,MinMaxScaler,KFold
1,SGDClassifier,0.13722900576973718,0.1828595739766698,0.11841652234026637,0.6863961556116005,0.15752810514018326,0.1907345411169995,0.13268286923947575,0.690023119821862,MinMaxScaler,KFold
2,RidgeClassifier,0.0,0.0,0.0,0.7825466852701044,0.0,0.0,0.0,0.7825437822223115,MinMaxScaler,KFold
3,RandomForestClassifier,0.24195823114183362,0.6775516443925371,0.3561276733377774,0.4676565273719088,0.23522236375977584,0.6567669604738227,0.3457695144843108,0.46419361471644366,MinMaxScaler,KFold
4,KNeighborsClassifier,0.24542452925949715,0.15671903721025346,0.17890475098562056,0.7110309293611314,0.2384331703004154,0.15099576272488432,0.1748214031635882,0.7142756123492948,MinMaxScaler,KFold
5,MLPClassifier,0.020894568690095847,0.07829209896249002,0.03298587760591795,0.7344558881559042,0.018435754189944135,0.08249999999999999,0.03013698630136986,0.7288195349956871,MinMaxScaler,KFold
6,LinearSVC,0.0,0.0,0.0,0.7825466852701044,0.0,0.0,0.0,0.7825437822223115,MinMaxScaler,KFold
