,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__solver,param_model__penalty,param_model__class_weight,param_model__C,param_model__random_state,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,split5_train_precision,split6_train_precision,split7_train_precision,split8_train_precision,split9_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,split5_train_recall,split6_train_recall,split7_train_recall,split8_train_recall,split9_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,split5_train_f1,split6_train_f1,split7_train_f1,split8_train_f1,split9_train_f1,mean_train_f1,std_train_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,model,scaling,param_model__n_estimators,param_model__min_samples_split,param_model__max_features,param_model__criterion,param_model__activation,param_model__learning_rate,param_model__kernel,param_model__weights,param_model__n_neighbors,param_model__leaf_size
44,0.5569391489028931,0.010872312294577042,0.00881507396697998,0.0006281996891001389,,,,,42,"{'model__random_state': 42, 'model__n_estimators': 50, 'model__min_samples_split': 6, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__class_weight': None}",0.5,0.4166666666666667,0.6,0.35714285714285715,0.46153846153846156,0.42857142857142855,0.3076923076923077,0.5714285714285714,0.2,0.6428571428571429,0.4485897435897436,0.13038260866678697,24,0.9984917043740573,0.9984962406015038,0.9984894259818731,1.0,0.9984848484848485,0.9969558599695586,1.0,1.0,0.9970059880239521,0.9984825493171472,0.9986406616752941,0.0010568496583862018,0.09333333333333334,0.06666666666666667,0.08,0.06666666666666667,0.07894736842105263,0.04,0.05333333333333334,0.05333333333333334,0.04,0.12,0.06922807017543861,0.023656540041484927,41,0.9792899408284024,0.9822485207100592,0.977810650887574,0.977810650887574,0.9762962962962963,0.9689349112426036,0.9792899408284024,0.9718934911242604,0.985207100591716,0.9733727810650887,0.9772154284461978,0.004593640702073318,0.15730337078651685,0.1149425287356322,0.14117647058823532,0.11235955056179775,0.13483146067415727,0.07317073170731708,0.09090909090909093,0.0975609756097561,0.06666666666666667,0.20224719101123598,0.1191168037250406,0.03909977849141756,41,0.9887976101568334,0.9903057419835943,0.9880418535127056,0.9887808526551983,0.9872659176029962,0.9827456864216055,0.9895366218236173,0.9857464366091523,0.9910714285714286,0.9857677902621723,0.9878059939599305,0.0023704557308908483,0.6963562753036437,0.6882591093117408,0.7044534412955465,0.680161943319838,0.6882591093117408,0.6910569105691057,0.6747967479674797,0.6991869918699187,0.6585365853658537,0.7113821138211383,0.6892449228136005,0.014526698005045828,21,0.9932371505861136,0.9941388638412985,0.9927862939585211,0.9932371505861136,0.9923354373309288,0.9896349707075259,0.9936908517350158,0.9914375844975214,0.9945921586300135,0.9914375844975214,0.9926528046370574,0.0014110035800693193,RandomForestClassifier,MinMaxScaler,50,6,log2,entropy,,,,,,
45,0.5710676193237305,0.022147575941287297,0.008443045616149902,0.00015366413314024733,,,,,42,"{'model__random_state': 42, 'model__n_estimators': 50, 'model__min_samples_split': 4, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__class_weight': None}",0.6428571428571429,0.4375,0.5833333333333334,0.5263157894736842,0.4375,0.45454545454545453,0.6153846153846154,0.5,0.25,0.3157894736842105,0.4763225809278441,0.11919088468572757,9,1.0,1.0,0.9985096870342772,0.9985119047619048,1.0,0.9985141158989599,1.0,0.9985141158989599,0.997037037037037,1.0,0.9991086860631139,0.000984170080621563,0.12,0.09333333333333334,0.09333333333333334,0.13333333333333333,0.09210526315789473,0.06666666666666667,0.10666666666666667,0.06666666666666667,0.05333333333333334,0.08,0.0905438596491228,0.023690895742659583,25,0.9955621301775148,0.992603550295858,0.9911242603550295,0.992603550295858,0.9866666666666667,0.9940828402366864,0.9940828402366864,0.9940828402366864,0.9955621301775148,0.9955621301775148,0.9931932938856015,0.0025842095865989865,0.20224719101123598,0.15384615384615383,0.16091954022988506,0.2127659574468085,0.15217391304347827,0.11627906976744184,0.18181818181818185,0.11764705882352941,0.08791208791208792,0.1276595744680851,0.15132687283668877,0.03786911366378692,23,0.9977761304670126,0.9962880475129918,0.9948032665181886,0.9955489614243324,0.9932885906040269,0.9962935507783544,0.9970326409495549,0.9962935507783544,0.9962990377498151,0.9977761304670126,0.9961399907249644,0.0012849801154857802,0.7125506072874493,0.6882591093117408,0.7044534412955465,0.7004048582995951,0.6842105263157895,0.6910569105691057,0.7073170731707317,0.6951219512195121,0.6626016260162602,0.6666666666666666,0.6912642770152397,0.01571179646511234,12,0.9986474301172227,0.9977457168620378,0.996844003606853,0.9972948602344455,0.9959422903516681,0.9977467327625056,0.9981973862100045,0.9977467327625056,0.9977467327625056,0.9986480396575034,0.9976559925327253,0.0007758532487954712,RandomForestClassifier,MinMaxScaler,50,4,log2,entropy,,,,,,
46,0.9633575439453125,0.053457240382378625,0.013223552703857422,0.0009769128949873376,,,balanced_subsample,,42,"{'model__random_state': 42, 'model__n_estimators': 100, 'model__min_samples_split': 12, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__class_weight': 'balanced_subsample'}",0.5,0.4117647058823529,0.37037037037037035,0.3103448275862069,0.3181818181818182,0.3684210526315789,0.3,0.5217391304347826,0.2857142857142857,0.41025641025641024,0.37967926010578057,0.07784813909891511,50,0.9696969696969697,0.9724238026124818,0.9556509298998569,0.9781659388646288,0.9667630057803468,0.9694767441860465,0.9668587896253602,0.9766763848396501,0.9723032069970845,0.9655667144906743,0.96935824869931,0.0060380344291624055,0.17333333333333334,0.18666666666666668,0.13333333333333333,0.12,0.09210526315789473,0.09333333333333334,0.08,0.16,0.10666666666666667,0.21333333333333335,0.13587719298245615,0.04303943591653523,8,0.9940828402366864,0.9911242603550295,0.9881656804733728,0.9940828402366864,0.9911111111111112,0.9866863905325444,0.992603550295858,0.9911242603550295,0.9866863905325444,0.9955621301775148,0.9911229454306376,0.002958582511504418,0.25742574257425743,0.25688073394495414,0.19607843137254902,0.17307692307692307,0.14285714285714285,0.14893617021276595,0.12631578947368421,0.24489795918367344,0.1553398058252427,0.2807017543859649,0.19825104529071577,0.05391483349645944,8,0.9817384952520087,0.9816849816849816,0.9716363636363637,0.9860601614086574,0.9787856620336504,0.9780058651026392,0.9795620437956205,0.9838472834067548,0.9794419970631425,0.9803350327749455,0.9801097886158765,0.0036508240619400347,0.6963562753036437,0.6720647773279352,0.6680161943319838,0.6518218623481782,0.659919028340081,0.6747967479674797,0.6626016260162602,0.6991869918699187,0.6463414634146342,0.6666666666666666,0.6697771633586782,0.016232340688228212,50,0.9887285843101894,0.9887285843101894,0.9824165915238954,0.9914337240757439,0.9869251577998197,0.9864803965750338,0.9873817034700315,0.9900856241550248,0.9873817034700315,0.9878323569175305,0.9877394426607491,0.0022793567953401945,RandomForestClassifier,MinMaxScaler,100,12,log2,gini,,,,,,
47,1.459929633140564,0.03278434573882086,0.012465763092041015,0.001185106004919659,,,balanced,,42,"{'model__random_state': 42, 'model__n_estimators': 100, 'model__min_samples_split': 4, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__class_weight': 'balanced'}",0.38095238095238093,0.3333333333333333,0.5,0.2222222222222222,0.3,0.5454545454545454,0.5,0.5,0.17647058823529413,0.4,0.38584330701977754,0.12063602184394746,49,0.9955817378497791,0.995575221238938,0.9941176470588236,0.9970501474926253,0.9970457902511078,0.9941176470588236,0.995575221238938,0.9970457902511078,0.9955817378497791,0.9955817378497791,0.9957272678139703,0.0010255995642967884,0.10666666666666667,0.06666666666666667,0.06666666666666667,0.05333333333333334,0.039473684210526314,0.08,0.08,0.05333333333333334,0.04,0.08,0.06661403508771929,0.01984799887653396,42,1.0,0.9985207100591716,1.0,1.0,1.0,1.0,0.9985207100591716,0.9985207100591716,1.0,1.0,0.9995562130177514,0.000677895812863268,0.16666666666666666,0.1111111111111111,0.11764705882352941,0.08602150537634408,0.0697674418604651,0.13953488372093023,0.13793103448275865,0.0963855421686747,0.06521739130434782,0.13333333333333333,0.1123615968848161,0.031299218392519146,44,0.9977859778597786,0.9970457902511078,0.9970501474926253,0.9985228951255538,0.9985207100591716,0.9970501474926253,0.9970457902511078,0.9977827050997783,0.9977859778597786,0.9977859778597786,0.9976376119351308,0.0005514900494953025,0.6761133603238867,0.6761133603238867,0.6963562753036437,0.6558704453441295,0.6761133603238867,0.6991869918699187,0.6951219512195121,0.6951219512195121,0.6504065040650406,0.6829268292682927,0.680333102926171,0.016136295372934685,42,0.9986474301172227,0.9981965734896303,0.9981965734896303,0.9990982867448152,0.9990982867448152,0.9981973862100045,0.9981973862100045,0.9986480396575034,0.9986480396575034,0.9986480396575034,0.9985576041978632,0.0003372654723144434,RandomForestClassifier,MinMaxScaler,100,4,sqrt,entropy,,,,,,
48,1.0525372743606567,0.03493551737437198,0.012238264083862305,0.0018237513872571317,,,,,42,"{'model__random_state': 42, 'model__n_estimators': 100, 'model__min_samples_split': 12, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__class_weight': None}",0.6666666666666666,0.25,0.6666666666666666,0.3333333333333333,0.25,1.0,0.3333333333333333,0.5,0.2222222222222222,0.5833333333333334,0.48055555555555546,0.2379989884821331,6,1.0,0.9983660130718954,1.0,1.0,0.9967689822294022,0.9967051070840197,0.9983606557377049,0.9983443708609272,0.9950576606260296,0.9967266775777414,0.9980329467187721,0.0016075645540705819,0.08,0.013333333333333334,0.02666666666666667,0.04,0.013157894736842105,0.02666666666666667,0.02666666666666667,0.04,0.02666666666666667,0.09333333333333334,0.038649122807017544,0.025629897755784968,50,0.8875739644970414,0.9038461538461539,0.9068047337278107,0.9038461538461539,0.914074074074074,0.8949704142011834,0.900887573964497,0.8920118343195266,0.893491124260355,0.900887573964497,0.8998393600701293,0.007491105593575557,0.14285714285714285,0.025316455696202535,0.05128205128205129,0.07142857142857142,0.025,0.05194805194805195,0.04938271604938272,0.07407407407407407,0.047619047619047616,0.16091954022988506,0.06998276511844095,0.043837193087151706,50,0.9404388714733541,0.9487577639751553,0.9511249030256013,0.9494949494949495,0.9536321483771252,0.9431021044427124,0.9471228615863142,0.9421875000000001,0.941543257989088,0.9463869463869463,0.9463791306751246,0.004219348927263768,0.708502024291498,0.6882591093117408,0.7004048582995951,0.6842105263157895,0.6842105263157895,0.7032520325203252,0.6869918699186992,0.6951219512195121,0.6747967479674797,0.7032520325203252,0.6929001678680755,0.010267413447608884,5,0.9657348963029756,0.9702434625788999,0.9715960324616771,0.9706943192064923,0.9729486023444545,0.9671022983325822,0.9693555655700766,0.9666516448850834,0.9662009914375845,0.9689049121225778,0.9689432725242405,0.002333719022041744,RandomForestClassifier,MinMaxScaler,100,12,log2,entropy,,,,,,
49,0.5147611856460571,0.07673220256312191,0.007357192039489746,0.0009154683832341041,,,balanced_subsample,,42,"{'model__random_state': 42, 'model__n_estimators': 50, 'model__min_samples_split': 6, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__class_weight': 'balanced_subsample'}",0.42857142857142855,0.2857142857142857,0.5625,0.4,0.5238095238095238,0.35294117647058826,0.47368421052631576,0.4166666666666667,0.36363636363636365,0.5416666666666666,0.43491903220618394,0.08528343516114478,32,0.9883040935672515,0.9868035190615836,0.9882697947214076,0.9882525697503671,0.9911764705882353,0.9824817518248176,0.9882697947214076,0.9911894273127754,0.9882869692532943,0.9868035190615836,0.9879837909862724,0.0023228899019801324,0.12,0.08,0.12,0.16,0.14473684210526316,0.08,0.12,0.06666666666666667,0.10666666666666667,0.17333333333333334,0.11714035087719299,0.03346162293277432,12,1.0,0.9955621301775148,0.9970414201183432,0.9955621301775148,0.9985185185185185,0.9955621301775148,0.9970414201183432,0.9985207100591716,0.9985207100591716,0.9955621301775148,0.9971891299583607,0.0015442352478097741,0.1875,0.125,0.19780219780219782,0.22857142857142856,0.22680412371134023,0.13043478260869565,0.19148936170212763,0.1149425287356322,0.16494845360824745,0.2626262626262626,0.18301191393659322,0.04661770131600311,12,0.9941176470588234,0.9911634756995582,0.9926362297496318,0.9918938835666912,0.9948339483394834,0.9889786921381337,0.9926362297496318,0.9948415622697127,0.9933774834437086,0.9911634756995582,0.9925642627714932,0.001750782355597132,0.6842105263157895,0.659919028340081,0.7044534412955465,0.6720647773279352,0.6963562753036437,0.6747967479674797,0.6910569105691057,0.6869918699186992,0.6707317073170732,0.7032520325203252,0.6843833316875678,0.014078628815614216,32,0.9963931469792606,0.9945897204688909,0.9954914337240758,0.9950405770964833,0.996844003606853,0.9932401982875169,0.9954934655250113,0.9968454258675079,0.9959441189725101,0.9945921586300135,0.9954474249158123,0.0010749187083684425,RandomForestClassifier,MinMaxScaler,50,6,log2,entropy,,,,,,
0,0.4530663013458252,0.007019225243865769,0.009529209136962891,0.000738119025143249,,,balanced_subsample,,42,"{'model__random_state': 42, 'model__n_estimators': 50, 'model__min_samples_split': 6, 'model__max_features': 'sqrt', 'model__criterion': 'gini', 'model__class_weight': 'balanced_subsample'}",0.47619047619047616,0.4074074074074074,0.36363636363636365,0.3333333333333333,0.47368421052631576,0.4,0.15789473684210525,0.5263157894736842,0.2,0.4230769230769231,0.3761539240486609,0.11246012975121002,42,0.9882179675994109,0.9897058823529412,0.9868035190615836,0.986784140969163,0.982532751091703,0.9839650145772595,0.9839650145772595,0.9838709677419355,0.9868035190615836,0.9897058823529412,0.9862354659385781,0.0024202304380180227,0.13333333333333333,0.14666666666666667,0.05333333333333334,0.12,0.11842105263157894,0.13333333333333333,0.04,0.13333333333333333,0.05333333333333334,0.14666666666666667,0.10784210526315789,0.03970994015975768,10,0.992603550295858,0.9955621301775148,0.9955621301775148,0.9940828402366864,1.0,0.9985207100591716,0.9985207100591716,0.992603550295858,0.9955621301775148,0.9955621301775148,0.9958579881656805,0.0023668639053254503,0.20833333333333334,0.21568627450980393,0.0930232558139535,0.1764705882352941,0.1894736842105263,0.2,0.06382978723404255,0.2127659574468085,0.08421052631578947,0.21782178217821782,0.16616151892777695,0.05779589140134721,12,0.9904059040590405,0.9926253687315635,0.9911634756995582,0.9904200442151805,0.9911894273127753,0.9911894273127754,0.9911894273127754,0.9882179675994108,0.9911634756995582,0.9926253687315635,0.99101898866742,0.0011777156294577535,0.6923076923076923,0.6761133603238867,0.6842105263157895,0.659919028340081,0.6882591093117408,0.6747967479674797,0.6422764227642277,0.6991869918699187,0.6463414634146342,0.6788617886178862,0.6742273131233337,0.01809698411296876,41,0.9941388638412985,0.9954914337240758,0.9945897204688909,0.9941388638412985,0.9945897204688909,0.9945921586300135,0.9945921586300135,0.992789544840018,0.9945921586300135,0.9954934655250113,0.9945008088599525,0.0007209703672802903,RandomForestClassifier,Normalizer,50,6,sqrt,gini,,,,,,
1,0.5314098119735717,0.0067711419167576815,0.008952164649963379,0.000550580726769775,,,balanced,,42,"{'model__random_state': 42, 'model__n_estimators': 50, 'model__min_samples_split': 4, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__class_weight': 'balanced'}",0.5263157894736842,0.45454545454545453,0.5833333333333334,0.35714285714285715,0.5,0.42857142857142855,0.26666666666666666,0.4117647058823529,0.1875,0.37037037037037035,0.4086210605986148,0.11331468651209624,20,0.9926470588235294,0.9911504424778761,0.9911894273127754,0.9941089837997055,0.9911764705882353,0.9897360703812317,0.9897360703812317,0.9911894273127754,0.9897510980966325,0.9897360703812317,0.9910421119555226,0.0013725414127145517,0.13333333333333333,0.13333333333333333,0.09333333333333334,0.13333333333333333,0.10526315789473684,0.08,0.05333333333333334,0.09333333333333334,0.04,0.13333333333333333,0.09985964912280702,0.03276982599656085,15,0.9985207100591716,0.9940828402366864,0.9985207100591716,0.9985207100591716,0.9985185185185185,0.9985207100591716,0.9985207100591716,0.9985207100591716,1.0,0.9985207100591716,0.9982246329169406,0.0014493576284580402,0.2127659574468085,0.20618556701030927,0.16091954022988506,0.19417475728155337,0.17391304347826086,0.1348314606741573,0.08888888888888889,0.15217391304347824,0.06593406593406594,0.19607843137254902,0.15858656253599562,0.047075740539385895,15,0.9955752212389382,0.9926144756277695,0.9948415622697127,0.9963099630996312,0.9948339483394834,0.9941089837997056,0.9941089837997056,0.9948415622697127,0.9948491537895511,0.9941089837997056,0.9946192838033914,0.0009365053909354718,0.7004048582995951,0.6882591093117408,0.7044534412955465,0.6639676113360324,0.6923076923076923,0.6869918699186992,0.6666666666666666,0.6829268292682927,0.6544715447154471,0.6666666666666666,0.6807116289786379,0.01597092576378173,30,0.9972948602344455,0.9954914337240758,0.996844003606853,0.9977457168620378,0.996844003606853,0.9963947724200091,0.9963947724200091,0.9968454258675079,0.9968454258675079,0.9963947724200091,0.996709518702931,0.0005718716561027325,RandomForestClassifier,Normalizer,50,4,log2,entropy,,,,,,
2,1.4265892505645752,0.02193471678293594,0.014385390281677245,0.0014558256429815254,,,balanced,,42,"{'model__random_state': 42, 'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__class_weight': 'balanced'}",0.45454545454545453,0.5,0.7142857142857143,0.3333333333333333,0.5555555555555556,0.5,0.23076923076923078,0.5333333333333333,0.2,0.3333333333333333,0.4355155955155955,0.15120859511042356,11,0.9985207100591716,0.9985228951255539,0.9985207100591716,0.9985228951255539,0.9985207100591716,0.9985228951255539,0.9985228951255539,0.9985228951255539,1.0,1.0,0.9988176605805285,0.0005911704668965272,0.06666666666666667,0.09333333333333334,0.06666666666666667,0.09333333333333334,0.06578947368421052,0.05333333333333334,0.04,0.10666666666666667,0.04,0.06666666666666667,0.06924561403508772,0.021345917629513694,42,0.9985207100591716,1.0,0.9985207100591716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997041420118343,0.0005917159763313418,0.11627906976744184,0.15730337078651685,0.12195121951219512,0.14583333333333334,0.11764705882352941,0.0963855421686747,0.06818181818181819,0.17777777777777778,0.06666666666666667,0.1111111111111111,0.1179136968129065,0.033975078904241396,42,0.9985207100591716,0.999260901699926,0.9985207100591716,0.999260901699926,0.999259807549963,0.999260901699926,0.999260901699926,0.999260901699926,1.0,1.0,0.9992605736167937,0.00046779269395839473,0.6923076923076923,0.6963562753036437,0.708502024291498,0.6680161943319838,0.6963562753036437,0.6951219512195121,0.6666666666666666,0.6991869918699187,0.6585365853658537,0.6747967479674797,0.6855847404627892,0.01610267786159616,18,0.9990982867448152,0.9995491433724075,0.9990982867448152,0.9995491433724075,0.9995491433724075,0.9995493465525012,0.9995493465525012,0.9995493465525012,1.0,1.0,0.9995492043264356,0.00028514678347625865,RandomForestClassifier,Normalizer,100,2,sqrt,entropy,,,,,,
3,0.5339732885360717,0.013179299794232952,0.008756613731384278,0.0004015774862583287,,,,,42,"{'model__random_state': 42, 'model__n_estimators': 50, 'model__min_samples_split': 2, 'model__max_features': 'log2', 'model__criterion': 'log_loss', 'model__class_weight': None}",0.5294117647058824,0.47058823529411764,0.5555555555555556,0.2857142857142857,0.5,0.6,0.16666666666666666,0.26666666666666666,0.16666666666666666,0.35,0.38912698412698415,0.15393937153475065,32,1.0,0.9985207100591716,1.0,0.9985185185185185,1.0,1.0,1.0,1.0,1.0,1.0,0.9997039228577691,0.0005921544872321725,0.12,0.10666666666666667,0.06666666666666667,0.08,0.07894736842105263,0.08,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.09333333333333334,0.0732280701754386,0.029341411630015045,39,0.9955621301775148,0.9985207100591716,0.9985207100591716,0.9970414201183432,0.9985185185185185,0.9985207100591716,0.9955621301775148,0.9985207100591716,1.0,1.0,0.9980767039228577,0.0014866027153010318,0.19565217391304346,0.1739130434782609,0.11904761904761904,0.125,0.13636363636363635,0.14117647058823532,0.04597701149425287,0.08888888888888889,0.04597701149425287,0.14736842105263157,0.12193642763208212,0.046915057333797916,41,0.9977761304670126,0.9985207100591716,0.999259807549963,0.997779422649889,0.9992587101556708,0.999259807549963,0.9977761304670126,0.999259807549963,1.0,1.0,0.9988890526448646,0.0008283464770322802,0.7004048582995951,0.6923076923076923,0.7004048582995951,0.659919028340081,0.6923076923076923,0.7032520325203252,0.6626016260162602,0.6666666666666666,0.6626016260162602,0.6707317073170732,0.6811197788091241,0.01713512275778667,29,0.9986474301172227,0.9990982867448152,0.9995491433724075,0.9986474301172227,0.9995491433724075,0.9995493465525012,0.9986480396575034,0.9995493465525012,1.0,1.0,0.9993238166486581,0.0005040094590685942,RandomForestClassifier,Normalizer,50,2,log2,log_loss,,,,,,
4,0.34217994213104247,0.00474686471118703,0.00819103717803955,7.369163458978962e-05,,,balanced_subsample,,42,"{'model__random_state': 42, 'model__n_estimators': 50, 'model__min_samples_split': 12, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__class_weight': 'balanced_subsample'}",0.46875,0.3548387096774194,0.3448275862068966,0.45714285714285713,0.44,0.36666666666666664,0.3,0.41935483870967744,0.1935483870967742,0.41025641025641024,0.3755385455756701,0.07931264829682029,43,0.9622093023255814,0.9647577092511013,0.9650145772594753,0.9707174231332357,0.9607558139534884,0.9651162790697675,0.9692982456140351,0.9694767441860465,0.9764705882352941,0.9693430656934306,0.9673159748721456,0.004403156208679473,0.2,0.14666666666666667,0.13333333333333333,0.21333333333333335,0.14473684210526316,0.14666666666666667,0.12,0.17333333333333334,0.08,0.21333333333333335,0.157140350877193,0.04084669067525214,3,0.9792899408284024,0.9718934911242604,0.9792899408284024,0.9807692307692307,0.9792592592592593,0.9822485207100592,0.9807692307692307,0.9866863905325444,0.9822485207100592,0.9822485207100592,0.9804703046241506,0.003551330357962477,0.28037383177570097,0.2075471698113208,0.19230769230769232,0.29090909090909095,0.2178217821782178,0.2095238095238095,0.17142857142857143,0.2452830188679245,0.11320754716981132,0.2807017543859649,0.22091042683581047,0.05271526129592274,3,0.970674486803519,0.9683124539425203,0.9720998531571219,0.9757174392935982,0.9699192956713133,0.9736070381231672,0.9749999999999999,0.9780058651026392,0.9793510324483775,0.9757531227038942,0.9738440587246151,0.003395360167460553,0.6882591093117408,0.659919028340081,0.659919028340081,0.6842105263157895,0.680161943319838,0.6626016260162602,0.6463414634146342,0.6747967479674797,0.6178861788617886,0.6666666666666666,0.6640762318554361,0.019635104936670443,49,0.981965734896303,0.9806131650135257,0.9828674481514879,0.9851217312894499,0.9815148782687105,0.9837764758900406,0.9846777827850383,0.9864803965750338,0.9873817034700315,0.9851284362325372,0.9839527752572159,0.002089841504995887,RandomForestClassifier,Normalizer,50,12,log2,gini,,,,,,
5,1.4085369110107422,0.025436135424094067,0.014028263092041016,0.000730343658929711,,,,,42,"{'model__random_state': 42, 'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__criterion': 'log_loss', 'model__class_weight': None}",0.4,0.42857142857142855,0.5454545454545454,0.4117647058823529,0.5,0.3,0.3333333333333333,0.4166666666666667,0.1111111111111111,0.42857142857142855,0.3875473219590867,0.11382284770681313,34,1.0,0.9985207100591716,0.9985228951255539,1.0,0.9985207100591716,1.0,1.0,1.0,1.0,1.0,0.9995564315243897,0.0006775622733470344,0.05333333333333334,0.08,0.08,0.09333333333333334,0.09210526315789473,0.04,0.04,0.06666666666666667,0.013333333333333334,0.08,0.06387719298245613,0.025016393517018756,45,0.9985207100591716,0.9985207100591716,1.0,0.9985207100591716,1.0,0.9985207100591716,0.9985207100591716,0.9985207100591716,1.0,1.0,0.9991124260355029,0.0007247011073322778,0.09411764705882353,0.1348314606741573,0.13953488372093023,0.15217391304347824,0.15555555555555556,0.07058823529411766,0.07142857142857142,0.1149425287356322,0.023809523809523808,0.1348314606741573,0.10918137799949475,0.040864748388892244,45,0.999259807549963,0.9985207100591716,0.999260901699926,0.999259807549963,0.999259807549963,0.999259807549963,0.999259807549963,0.999259807549963,1.0,1.0,0.9993340457058876,0.0003983620195614733,0.6882591093117408,0.6882591093117408,0.7004048582995951,0.6842105263157895,0.6923076923076923,0.6788617886178862,0.6829268292682927,0.6869918699186992,0.6666666666666666,0.6869918699186992,0.6855880319936803,0.008337523277687896,16,0.9995491433724075,0.9990982867448152,0.9995491433724075,0.9995491433724075,0.9995491433724075,0.9995493465525012,0.9995493465525012,0.9995493465525012,1.0,1.0,0.9995942899891949,0.00024278242310865467,RandomForestClassifier,Normalizer,100,2,sqrt,log_loss,,,,,,
6,0.7357323169708252,0.016066665657002304,0.008419370651245118,8.789909393598978e-05,,,balanced_subsample,,42,"{'model__random_state': 42, 'model__n_estimators': 50, 'model__min_samples_split': 6, 'model__max_features': 'sqrt', 'model__criterion': 'log_loss', 'model__class_weight': 'balanced_subsample'}",0.5357142857142857,0.38461538461538464,0.5454545454545454,0.25,0.45,0.3333333333333333,0.2,0.4166666666666667,0.15789473684210525,0.48148148148148145,0.37551604341078026,0.12992068723787772,44,0.9882525697503671,0.9911504424778761,0.9868035190615836,0.9897058823529412,0.9853587115666179,0.9839181286549707,0.9882525697503671,0.9882525697503671,0.9882697947214076,0.986822840409956,0.9876787028496455,0.0019627153907390378,0.2,0.13333333333333333,0.08,0.08,0.11842105263157894,0.08,0.05333333333333334,0.13333333333333333,0.04,0.17333333333333334,0.10917543859649123,0.049066512229272385,8,0.9955621301775148,0.9940828402366864,0.9955621301775148,0.9955621301775148,0.997037037037037,0.9955621301775148,0.9955621301775148,0.9955621301775148,0.9970414201183432,0.9970414201183432,0.9958575498575499,0.0008869903357902962,0.2912621359223301,0.19801980198019803,0.13953488372093023,0.12121212121212122,0.1875,0.12903225806451613,0.08421052631578947,0.20202020202020202,0.06382978723404255,0.25490196078431376,0.16715236772544434,0.06896890261398457,9,0.9918938835666912,0.9926144756277695,0.9911634756995582,0.9926253687315635,0.9911634756995582,0.9897058823529412,0.9918938835666912,0.9918938835666912,0.9926362297496318,0.9919058130978661,0.9917496371658961,0.0008515758338894864,0.7044534412955465,0.6720647773279352,0.7004048582995951,0.6477732793522267,0.6842105263157895,0.6707317073170732,0.6463414634146342,0.6788617886178862,0.6422764227642277,0.6910569105691057,0.6738175175274022,0.021252701858526037,42,0.9950405770964833,0.9954914337240758,0.9945897204688909,0.9954914337240758,0.9945897204688909,0.9936908517350158,0.9950428120775124,0.9950428120775124,0.9954934655250113,0.9950428120775124,0.9949515638974982,0.0005254269467912709,RandomForestClassifier,Normalizer,50,6,sqrt,log_loss,,,,,,
