,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,Normalizer
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,Normalizer
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,Normalizer
0,LogisticRegression,StratifiedKFold,0.314981684981685,0.024367028364743953,0.04469703261317613,0.6891376019434323,0.5834000166644413,0.042992922570387365,0.08005217928941269,0.7016976123802536,0.41935483870967744,0.038011695906432746,0.06970509383378017,0.6937334510150044,StandardScaler
1,LogisticRegression,BalancedKFold,0.38583333333333336,0.021217368463932917,0.03978521933461499,0.700757755150367,0.7053378619352251,0.03789072265747142,0.07188474454551697,0.7135583690808379,0.43333333333333335,0.038011695906432746,0.06989247311827956,0.6946160635481023,StandardScaler
2,SGDClassifier,StratifiedKFold,0.3611605101097511,0.07906910336950314,0.11600951282063261,0.6750190872809301,0.450976702638772,0.09280308892984948,0.14209976108553063,0.6892021720298844,0.3076923076923077,0.05847953216374269,0.09828009828009827,0.676081200353045,StandardScaler
3,SGDClassifier,BalancedKFold,0.2919676878660007,0.11985071144617077,0.14037278923688198,0.6720412029363011,0.4395087518325663,0.1414728774529623,0.17962383950551683,0.6840983387308985,0.3076923076923077,0.05847953216374269,0.09828009828009827,0.676081200353045,StandardScaler
4,RidgeClassifier,StratifiedKFold,0.24,0.008766419189034837,0.01689296420384412,0.6926661461044594,0.5749703953189376,0.02317424359677881,0.04451615005609137,0.6998005093115266,0.3333333333333333,0.014619883040935672,0.028011204481792715,0.6937334510150044,StandardScaler
5,RidgeClassifier,BalancedKFold,0.3933333333333333,0.02172325767827473,0.04080668069614275,0.7036869524035045,0.6691538955796827,0.03179360472761956,0.06068961660299812,0.7117715120006617,0.3333333333333333,0.014619883040935672,0.028011204481792715,0.6937334510150044,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.29797364012005473,0.1481819912430992,0.19712111998003484,0.636737810168315,0.9330946906099105,0.6301710027062141,0.7522254459494405,0.8746279700300782,0.35858585858585856,0.20760233918128654,0.26296296296296295,0.6487202118270079,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.34758119771606977,0.17510150265355726,0.2310607357780726,0.6603102060146815,0.9383256220953597,0.6614798230557303,0.7757378325572762,0.8880226257800855,0.3686868686868687,0.2134502923976608,0.27037037037037037,0.6522506619593998,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.32221735951387115,0.056443936798020164,0.09271231677189694,0.6809014402221065,0.6127338293212576,0.09519647019647019,0.1598749104909079,0.7057529888302757,0.375,0.06140350877192982,0.10552763819095477,0.6857899382171226,StandardScaler
9,KNeighborsClassifier,BalancedKFold,0.4242073624426565,0.11275634971864094,0.16036000357634062,0.6880819322756333,0.569799308576897,0.1323341677123507,0.19825529164788686,0.7071667563165004,0.375,0.06140350877192982,0.10552763819095477,0.6857899382171226,StandardScaler
10,MLPClassifier,StratifiedKFold,0.1,0.000980392156862745,0.0019417475728155341,0.6982647926427208,0.9,0.0009747294958562565,0.0019473499473499473,0.698263193352892,0.0,0.0,0.0,0.6981465136804943,StandardScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,StandardScaler
12,LinearSVC,StratifiedKFold,0.27222222222222225,0.009765848086807537,0.018411680078635244,0.6947345132743363,0.7824013596793917,0.01981774094450151,0.038631643234198064,0.7022536382527487,0.6666666666666666,0.005847953216374269,0.011594202898550723,0.6990291262135923,StandardScaler
13,LinearSVC,BalancedKFold,0.3940476190476191,0.028283800872967113,0.051841116847495615,0.7022259057542031,0.7643049664201427,0.047116737004104695,0.08849264786502857,0.716482410350655,0.2727272727272727,0.008771929824561403,0.016997167138810197,0.6937334510150044,StandardScaler
0,LogisticRegression,StratifiedKFold,0.30166666666666664,0.016542927850751947,0.03112431838846933,0.6911981606802013,0.6116133410958012,0.03129616862011228,0.05950321845993811,0.7014032060995865,0.3103448275862069,0.02631578947368421,0.048517520215633415,0.6884377758164166,RobustScaler
1,LogisticRegression,BalancedKFold,0.34023809523809523,0.017113239250058313,0.03209058914941268,0.7031967795406109,0.7004988851727982,0.029768150363498995,0.05707280288615936,0.7120421332710771,0.3103448275862069,0.02631578947368421,0.048517520215633415,0.6884377758164166,RobustScaler
2,SGDClassifier,StratifiedKFold,0.30974798846150253,0.17747953550352177,0.21422297632475792,0.6382110012146451,0.3303332611126098,0.17175066717320236,0.21443896309840288,0.642037070673553,0.25263157894736843,0.14035087719298245,0.18045112781954886,0.6151809355692851,RobustScaler
3,SGDClassifier,BalancedKFold,0.3093616941760602,0.28931121913750124,0.29019424085542866,0.6033009708737864,0.33066161784960774,0.3115646114096008,0.3139739963948017,0.6126293347943226,0.291497975708502,0.21052631578947367,0.24448217317487267,0.6072374227714034,RobustScaler
4,RidgeClassifier,StratifiedKFold,0.0,0.0,0.0,0.6970865868471282,0.5666666666666667,0.001840999376210644,0.0036682154226943342,0.6980342320844011,0.0,0.0,0.0,0.6981465136804943,RobustScaler
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.7066090457021075,0.5,0.0016637624813485648,0.0033159585677185266,0.7071689266832515,0.0,0.0,0.0,0.6981465136804943,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.2964862893838145,0.14817247287264418,0.19677853638169585,0.6358528544161027,0.9328608850272868,0.6303878046835794,0.7522861726004452,0.8746279700300782,0.35858585858585856,0.20760233918128654,0.26296296296296295,0.6487202118270079,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.34225619288119286,0.1720085003272349,0.2272837012484649,0.6583613544873311,0.9377089276801174,0.662029654293685,0.7758734213695029,0.8880226257800855,0.36180904522613067,0.21052631578947367,0.266173752310536,0.649602824360106,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.2955872243698331,0.05254140491147916,0.08534168261044536,0.6779541905257678,0.6023148449298061,0.08924233043951355,0.14998641708807792,0.7042158761170206,0.4838709677419355,0.08771929824561403,0.14851485148514848,0.6963812886142984,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.3032765060047008,0.08317861967393607,0.11396167363398257,0.6768742600047359,0.5451536142279564,0.11755561567924308,0.17577823945108037,0.7037015018351331,0.4838709677419355,0.08771929824561403,0.14851485148514848,0.6963812886142984,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,RobustScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,RobustScaler
12,LinearSVC,StratifiedKFold,0.3669047619047619,0.0233485627260613,0.04304095267362079,0.6944360576088843,0.48184047055046664,0.022094103080018572,0.041771988837103605,0.6960061962028201,0.24242424242424243,0.023391812865497075,0.042666666666666665,0.6831421006178288,RobustScaler
13,LinearSVC,BalancedKFold,0.31222222222222223,0.021401817626844323,0.03954555632360692,0.6992967085010655,0.5344542438903341,0.03496439968873585,0.06470716466188622,0.7065193711098374,0.24242424242424243,0.023391812865497075,0.042666666666666665,0.6831421006178288,RobustScaler
