,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.663360655737705,0.0,0.0,0.0,0.6633662667607622,0.0,0.0,0.0,0.6554054054054054,Normalizer
0,LogisticRegression,StratifiedKFold,0.3952380952380952,0.029677419354838707,0.0532918354787425,0.6553753830439224,0.5423064955340496,0.03409690799396682,0.06365107078913163,0.6592592826113,0.6666666666666666,0.058823529411764705,0.10810810810810811,0.6655405405405406,StandardScaler
1,LogisticRegression,BalancedKFold,0.25,0.019909622541201488,0.03671679197994988,0.6599999999999999,0.5250937950937951,0.0314655245894036,0.05917041328325882,0.6679490540041,0.6666666666666666,0.058823529411764705,0.10810810810810811,0.6655405405405406,StandardScaler
2,SGDClassifier,StratifiedKFold,0.4704484486102133,0.25075268817204305,0.30376597498424673,0.6326991828396322,0.48207952096637774,0.23941769015298425,0.2962596103869518,0.6452004375705378,0.43137254901960786,0.21568627450980393,0.28758169934640526,0.6317567567567568,StandardScaler
3,SGDClassifier,BalancedKFold,0.1564495254529767,0.27185007974481656,0.18678804855275444,0.6173770491803279,0.2870174644824364,0.2609763537619535,0.18736174108337206,0.6007961151997849,0.0,0.0,0.0,0.6554054054054054,StandardScaler
4,RidgeClassifier,StratifiedKFold,0.36523809523809525,0.04268817204301075,0.0744434779539144,0.6530898876404494,0.41237865046214195,0.04878797672915321,0.08689072140169093,0.6590078687036185,0.5454545454545454,0.058823529411764705,0.10619469026548672,0.6587837837837838,StandardScaler
5,RidgeClassifier,BalancedKFold,0.11000000000000001,0.0202020202020202,0.03351046698872785,0.6534699453551912,0.2795775401069519,0.03688729838257552,0.06483911969552701,0.6663007023557483,0.5454545454545454,0.058823529411764705,0.10619469026548672,0.6587837837837838,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.4822222222222222,0.08225806451612902,0.1383471427279477,0.6508426966292135,1.0,1.0,1.0,1.0,0.35714285714285715,0.049019607843137254,0.08620689655172414,0.6418918918918919,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.4469047619047619,0.0888625962138548,0.14322956353990837,0.6549999999999999,1.0,1.0,1.0,1.0,0.35714285714285715,0.049019607843137254,0.08620689655172414,0.6418918918918919,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.40113636363636357,0.11172043010752689,0.17146557645706823,0.6406664964249235,0.6490945332750998,0.19802574876104284,0.3028338068317744,0.6887647144127159,0.45454545454545453,0.14705882352941177,0.22222222222222224,0.6452702702702703,StandardScaler
