,model,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,normalizer,foldingStrat
0,LogisticRegression,0.0,0.0,0.0,0.8013220402718215,0.0,0.0,0.0,0.8003960204771564,RobustScaler,StratifiedKFold
1,SGDClassifier,0.22322110573011464,0.2552424847879393,0.21370787588565127,0.6763906671083614,0.23659425435483167,0.25237804878048775,0.21848762193503496,0.6814401622718054,RobustScaler,StratifiedKFold
2,RidgeClassifier,0.0,0.0,0.0,0.8013766552363217,0.0,0.0,0.0,0.8008886313145949,RobustScaler,StratifiedKFold
3,RandomForestClassifier,1.0,0.999174310537947,0.9995865863491913,0.9998360954180134,0.2833333333333333,0.017439024390243904,0.03277962347729789,0.7999130686757463,RobustScaler,StratifiedKFold
4,KNeighborsClassifier,1.0,1.0,1.0,1.0,0.28913295854472326,0.09670731707317073,0.14394046895863993,0.7763136288998359,RobustScaler,StratifiedKFold
5,MLPClassifier,0.6906494170888358,0.28768806950625136,0.40486918309916425,0.8332792555652052,0.28890239071273555,0.14140243902439026,0.18647793087285666,0.7615546218487395,RobustScaler,StratifiedKFold
6,LinearSVC,0.0,0.0,0.0,0.8013766552363217,0.0,0.0,0.0,0.8013812421520333,RobustScaler,StratifiedKFold
