,model,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,normalizer,foldingStrat
0,LogisticRegression,0.0,0.0,0.0,0.8142563843101749,0.0,0.0,0.0,0.8142375974780155,Normalizer,KFold
1,SGDClassifier,0.1104460995719059,0.1235490231396209,0.10950259938280653,0.7464984872662022,0.10376618054924784,0.11563636363636365,0.10548077448744948,0.7454687240749959,Normalizer,KFold
2,RidgeClassifier,0.0,0.0,0.0,0.8142563843101749,0.0,0.0,0.0,0.8142375974780155,Normalizer,KFold
3,RandomForestClassifier,0.9548528224370351,0.9792764366089234,0.9669029832184256,0.9875537343119161,0.2791269841269841,0.024465504097579572,0.043282062654444134,0.8040451302472208,Normalizer,KFold
4,KNeighborsClassifier,0.6674902610839267,0.17766495646042202,0.2803463170691299,0.8309570268891762,0.20786753279400338,0.05260525323732871,0.08279786918483645,0.7845146839223494,Normalizer,KFold
5,MLPClassifier,0.7554473304473304,0.013669898981676438,0.026770498625675116,0.8158856303603728,0.1,0.0018181818181818182,0.0035714285714285718,0.8126099220175875,Normalizer,KFold
6,LinearSVC,0.0,0.0,0.0,0.8142563843101749,0.0,0.0,0.0,0.8142375974780155,Normalizer,KFold
