,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
0,LogisticRegression,StratifiedKFold,0.6051290567207335,0.2507989746945899,0.353874779825001,0.9058525296574578,0.6149733682666969,0.25472148099739605,0.3602190536860168,0.906907712644724,0.6010928961748634,0.22916666666666666,0.33182503770739064,0.9049560180218837,StandardScaler
1,KNeighborsClassifier,StratifiedKFold,0.45828244007079066,0.17781958987783594,0.25586476912107664,0.8936220356925059,1.0,0.9994786302478327,0.9997392395946966,0.9999463547737439,0.42783505154639173,0.17291666666666666,0.24629080118694363,0.8910105127655009,StandardScaler
