,model,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,normalizer,foldingStrat
0,LogisticRegression,0.16666666666666666,0.0018915866741953697,0.0037293469708890637,0.8039137864261366,0.05,0.004,0.007407407407407407,0.8041208791208792,RobustScaler,BalancedKFold
1,SGDClassifier,0.2186120829097889,0.2559019149271993,0.20628752983331253,0.6574274285815648,0.17342449483719624,0.25327564102564104,0.18405395587665124,0.6500119445771619,RobustScaler,BalancedKFold
2,RidgeClassifier,0.0,0.0,0.0,0.8040354409273531,0.0,0.0,0.0,0.8030219780219781,RobustScaler,BalancedKFold
3,RandomForestClassifier,1.0,1.0,1.0,1.0,0.26666666666666666,0.033914529914529916,0.05766417678182384,0.7921046344959388,RobustScaler,BalancedKFold
4,KNeighborsClassifier,1.0,1.0,1.0,1.0,0.18333333333333335,0.05854248366013072,0.08398136645962732,0.7636645962732919,RobustScaler,BalancedKFold
5,MLPClassifier,0.9102521008403363,0.031694486808418756,0.060548824017978856,0.8091412345197234,0.35,0.02935897435897436,0.05405844155844156,0.8041447682752031,RobustScaler,BalancedKFold
6,LinearSVC,0.0,0.0,0.0,0.8041570954285697,0.0,0.0,0.0,0.8041208791208792,RobustScaler,BalancedKFold
