,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
11,MLPClassifier,BalancedKFold,0.2,0.004759238521836506,0.009294871794871795,0.6880344478216819,0.575,0.003526833442267694,0.007004868050256205,0.6877175476312176,0.0,0.0,0.0,0.6676136363636364,MinMaxScaler
12,LinearSVC,StratifiedKFold,0.5276623376623376,0.07841046277665996,0.13528517705063364,0.6698269695072877,0.5777881292297831,0.08863267066540954,0.15349906812333763,0.6754039245032012,0.325,0.05555555555555555,0.0948905109489051,0.6477272727272727,MinMaxScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.0,0.0,0.0,0.6676136363636364,MinMaxScaler
0,LogisticRegression,StratifiedKFold,0.0,0.0,0.0,0.6674573012608425,0.0,0.0,0.0,0.6674561957817133,0.0,0.0,0.0,0.6676136363636364,Normalizer
1,LogisticRegression,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.0,0.0,0.0,0.6676136363636364,Normalizer
2,SGDClassifier,StratifiedKFold,0.0,0.0,0.0,0.6674573012608425,0.0,0.0,0.0,0.6674561957817133,0.0,0.0,0.0,0.6676136363636364,Normalizer
3,SGDClassifier,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.0,0.0,0.0,0.6676136363636364,Normalizer
4,RidgeClassifier,StratifiedKFold,0.0,0.0,0.0,0.6674573012608425,0.0,0.0,0.0,0.6674561957817133,0.0,0.0,0.0,0.6676136363636364,Normalizer
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.0,0.0,0.0,0.6676136363636364,Normalizer
6,RandomForestClassifier,StratifiedKFold,0.3781225967355654,0.152374245472837,0.21633337096413102,0.6361955646964143,0.9960143748655941,0.7882204256855704,0.8798709669495839,0.9285226573542861,0.3625,0.12393162393162394,0.18471337579617836,0.6363636363636364,Normalizer
7,RandomForestClassifier,BalancedKFold,0.34115873015873016,0.11160076745204331,0.16435307590154963,0.6495845997973657,0.997511673421795,0.7238259195360179,0.8381775375294047,0.9131834616194114,0.3625,0.12393162393162394,0.18471337579617836,0.6363636363636364,Normalizer
