,model,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,normalizer,foldingStrat
0,LogisticRegression,0.0,0.0,0.0,0.9706396283094438,0.0,0.0,0.0,0.9706166440589229,StandardScaler,StratifiedKFold
1,SGDClassifier,0.02662577148878519,0.002622610655343475,0.0046142006535117115,0.9700265063499984,0.15,0.004706533776301218,0.009095607235142118,0.9699270364817592,StandardScaler,StratifiedKFold
2,RidgeClassifier,0.0,0.0,0.0,0.970754587281942,0.0,0.0,0.0,0.9707546226886556,StandardScaler,StratifiedKFold
3,RandomForestClassifier,1.0,0.9958094570639403,0.9978968089550813,0.9998773764303666,0.0,0.0,0.0,0.9706856571714143,StandardScaler,StratifiedKFold
4,KNeighborsClassifier,0.5228571428571429,0.006025064929711011,0.011897244528238295,0.9707699135395854,0.0,0.0,0.0,0.9705477261369315,StandardScaler,StratifiedKFold
5,MLPClassifier,0.031952174497546545,0.0044591939096618165,0.007654768163042215,0.9691451651909213,0.11666666666666667,0.004706533776301218,0.008712121212121211,0.9688923157468885,StandardScaler,StratifiedKFold
6,LinearSVC,0.0,0.0,0.0,0.970754587281942,0.0,0.0,0.0,0.9707546226886556,StandardScaler,StratifiedKFold
