,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
6,RandomForestClassifier,StratifiedKFold,0.225,0.075,0.10500000000000001,0.9808072556658708,0.9967741935483871,0.8718253968253968,0.9298714866125971,0.9976640465282951,0.0,0.0,0.0,0.9780821917808219,Normalizer
7,RandomForestClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9780821917808219,Normalizer
8,KNeighborsClassifier,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,Normalizer
9,KNeighborsClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9808219178082191,Normalizer
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,Normalizer
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,Normalizer
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,Normalizer
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,Normalizer
0,LogisticRegression,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.9821247354296159,0.0,0.0,0.0,0.9821917808219178,StandardScaler
1,LogisticRegression,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,StandardScaler
2,SGDClassifier,StratifiedKFold,0.03333333333333333,0.025,0.028571428571428574,0.9757676678815297,0.020737327188940093,0.014285714285714285,0.013009327442317134,0.9773014465329355,0.0,0.0,0.0,0.9767123287671233,StandardScaler
3,SGDClassifier,BalancedKFold,0.0,0.0,0.0,0.9375,0.85,0.9,0.8666666666666666,0.99,0.0,0.0,0.0,0.9767123287671233,StandardScaler
4,RidgeClassifier,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,StandardScaler
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,0.2,0.08333333333333333,0.11666666666666665,0.964406438631791,0.0,0.0,0.0,0.9821917808219178,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.1,0.05,0.06666666666666667,0.9817204976750032,0.996875,0.8746825396825397,0.9314997091363422,0.9977148337299203,0.0,0.0,0.0,0.9794520547945206,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9794520547945206,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,StandardScaler
9,KNeighborsClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,StandardScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,StandardScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,StandardScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,StandardScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,StandardScaler
0,LogisticRegression,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.9820231610263654,0.0,0.0,0.0,0.9821917808219178,RobustScaler
1,LogisticRegression,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,RobustScaler
2,SGDClassifier,StratifiedKFold,0.1,0.025,0.04,0.9785178668677474,0.0926984126984127,0.02563492063492064,0.03998188715457394,0.9780114103631672,0.0,0.0,0.0,0.9767123287671233,RobustScaler
3,SGDClassifier,BalancedKFold,0.0,0.0,0.0,0.9125,0.18095238095238095,0.1833333333333333,0.15214285714285716,0.9358350100603623,0.0,0.0,0.0,0.9753424657534246,RobustScaler
